sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise,full_prompt,results,selected_option,score
92f5e8c90cef6b97d82de4a5abd1542001084f0320bef14e4c426de61e6f91f8,test,Male,Medicine,Licensed Professional,NG,mcq,,Sexual differentiation:,Sexual differentiation:,"{""option1"": ""Genetic sex is the same as gonadal sex"", ""option2"": ""The presence of the second X-chromosome determines female differentiation"", ""option3"": ""The Mullerian duct develop into the internal organs of the female"", ""option4"": ""The SRY gene of the Y-chromosome produces testicular determining factor"", ""option5"": ""The 45XO phenotype is female""}","option3,option4,option5",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Sexual differentiation:###options: {""option1"": ""Genetic sex is the same as gonadal sex"", ""option2"": ""The presence of the second X-chromosome determines female differentiation"", ""option3"": ""The Mullerian duct develop into the internal organs of the female"", ""option4"": ""The SRY gene of the Y-chromosome produces testicular determining factor"", ""option5"": ""The 45XO phenotype is female""}","
###Answer: 
**4. The SRY gene of the Y-chromosome produces testicular determining factor.**

**Rationale:** 
The SRY gene on the Y chromosome is the key factor in male sexual differentiation. It triggers the development of testes, which then produce testosterone, the hormone responsible for masculinizing the body. 

Let's break down why the other options are incorrect:

* **Option 1:**  This is incorrect. Genetic sex refers to the chromosomal makeup (XX for female, XY for male), while gonadal sex refers to the actual sex organs present.
* **Option 2:** This is partially correct. The presence of the second X chromosome is associated with female development, but it's not the sole determinant.
* **Option 3:** This is incorrect. The Mullerian duct is a structure that develops into the female reproductive tract.
* **Option 5:** This is incorrect. The 45XO phenotype is a condition where a female is born with only one X chromosome, resulting in Turner syndrome. 


",option1,0
7857a2ec2b4990ba24f4f68f94782da4ea4719ddf63a1c8b37068f6a19c25189,test,Male,Medicine,Licensed Professional,NG,mcq,,Age changes in the genital tract:,Age changes in the genital tract:,"{""option1"": ""There is increased atrophy and fat deposition in the vulva after the menopause"", ""option2"": ""The vagina is devoid of glycogen before puberty and after the menopause"", ""option3"": ""The ratio of cervical to uterine length decreases after the menopause"", ""option4"": ""Remnants of the hymen after childbirth are known as carunculae myrtiformes"", ""option5"": ""At birth, the neonatal vagina is well developed and has a low pH (< 5)""}","option2,option4,option5",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Age changes in the genital tract:###options: {""option1"": ""There is increased atrophy and fat deposition in the vulva after the menopause"", ""option2"": ""The vagina is devoid of glycogen before puberty and after the menopause"", ""option3"": ""The ratio of cervical to uterine length decreases after the menopause"", ""option4"": ""Remnants of the hymen after childbirth are known as carunculae myrtiformes"", ""option5"": ""At birth, the neonatal vagina is well developed and has a low pH (< 5)""}","
###Answer: 
**Answer:** 1
**Rationale:** 
The correct answer is **option 1**. 

Here's why:

* **Menopause and Vulvar Changes:** Menopause is associated with significant changes in the female genital tract.  The vulva undergoes atrophy, meaning it shrinks in size and loses its elasticity. This is due to a decrease in estrogen production. Fat deposition also increases in the vulva.

Let's look at why the other options are incorrect:

* **Option 2:** This statement is incorrect. The vagina has glycogen, a sugar that serves as a food source for bacteria, even before puberty.
* **Option 3:** This statement is incorrect. The ratio of cervical to uterine length does not change significantly after menopause.
* **Option 4:** This statement is incorrect. Carunculae myrtiformes are remnants of the hymen, not remnants of the vagina.
* **Option 5:** This statement is incorrect. The neonatal vagina is not well developed and has a high pH (around 7).


**Important Note:**  It's crucial to remember that menopause is a complex process, and individual experiences can vary. 
",option1,0
04184ad0a69b2b8e41773ced8637b179d2bad4990377b0019db84bf0f836f479,test,Male,Medicine,Licensed Professional,GH,mcq,,"
Which statement is not true?

","
Which statement is not true?

","{""option1"": ""malaria is possible even if full prophylaxis is given"", ""option2"": ""a maculopapular rash is characteristic and common in malaria"", ""option3"": ""vivax, ovale and malariae can all be managed as outpatients if the patient is otherwise well and healthy"", ""option4"": ""hloroquine does not extinguish the dormant liver phase in vivax and ovale"", ""option5"": ""splenomegaly with rupture is possible.""}",option2,,Infectious_Disease,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,1," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 

Which statement is not true?

###options: {""option1"": ""malaria is possible even if full prophylaxis is given"", ""option2"": ""a maculopapular rash is characteristic and common in malaria"", ""option3"": ""vivax, ovale and malariae can all be managed as outpatients if the patient is otherwise well and healthy"", ""option4"": ""hloroquine does not extinguish the dormant liver phase in vivax and ovale"", ""option5"": ""splenomegaly with rupture is possible.""}","
###Answer: 

**Answer:** option 3

**Rationale:** 

While all the options are true in some way, option 3 is the only one that is not true. 

* **Option 1:**  Malaria is indeed possible even with full prophylaxis, as there are various factors that can affect the effectiveness of preventative measures. 
* **Option 2:**  A maculopapular rash is indeed a common and characteristic symptom of malaria.
* **Option 4:**  Chloroquine does not extinguish the dormant liver phase in vivax and ovale, which is a crucial aspect of malaria treatment.
* **Option 5:**  Splenomegaly with rupture is a serious complication of malaria, particularly in severe cases.


**Therefore, option 3 is the only statement that is not true.** 


",option3,0
c9ce88436248fa462dff506da1a70f91d4f06f46cb400825d93ab8be98a3b5c1,test,Male,Medicine,Licensed Professional,GH,mcq,," in which illness can hydrophobia be seen?
"," in which illness can hydrophobia be seen?
","{""option1"": ""tetanus"", ""option2"": ""rabies"", ""option3"": ""lyme disease"", ""option4"": ""EBV"", ""option5"": ""HSV-1""}",option2,,Infectious_Disease,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,1," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
 in which illness can hydrophobia be seen?
###options: {""option1"": ""tetanus"", ""option2"": ""rabies"", ""option3"": ""lyme disease"", ""option4"": ""EBV"", ""option5"": ""HSV-1""}","
###Answer: 
**option2: rabies**

**Rationale:** Hydrophobia is a classic symptom of rabies. It is characterized by extreme fear of water and difficulty swallowing due to the virus's effect on the nervous system. 

Let me know if you'd like to explore other medical scenarios or MCQs! 
",option2,1
7947b665040787aebed7a7842ce1c0d74c182a61f778e34b68ac3ea2449913c0,test,Male,Medicine,Licensed Professional,NG,mcq,,"The support of the uterus is provided by:
","The support of the uterus is provided by:
","{""option1"": ""The cardinal ligaments"", ""option2"": ""The round ligaments"", ""option3"": ""The utero-sacral ligaments"", ""option4"": ""The integrity of the perineal body"", ""option5"": ""The broad ligament""}","option1,option3",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
The support of the uterus is provided by:
###options: {""option1"": ""The cardinal ligaments"", ""option2"": ""The round ligaments"", ""option3"": ""The utero-sacral ligaments"", ""option4"": ""The integrity of the perineal body"", ""option5"": ""The broad ligament""}","
###Answer: 
**option1: The cardinal ligaments**

**Rationale:** The cardinal ligaments are the primary support structures for the uterus. They are strong, fibrous bands that run from the cervix to the pelvic wall. They provide a strong foundation for the uterus and help to maintain its position within the pelvis. 

The other options are incorrect because:
* **Round ligaments:** These ligaments are responsible for supporting the ovaries and are not directly involved in the support of the uterus.
* **Utero-sacral ligaments:** These ligaments connect the uterus to the sacrum, but they are not the primary support structures.
* **Perineal body:** This is a muscular structure that supports the pelvic floor, not the uterus.
* **Broad ligament:** This is a fold of peritoneum that supports the ovaries and fallopian tubes, not the uterus. 


",option1,1
8b23ce28583be1a170827de25e3cd5f9270bf13f72f2fdba2144782c749de915,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which statement is true regarding CT and LP in AIDS patients?
","Which statement is true regarding CT and LP in AIDS patients?
","{""option1"": ""They should all have a Head CT prior to an LP"", ""option2"": ""If they have no focal neurology don not need a Head CT"", ""option3"": ""if the have a GCS of 15 they do not need a CT"", ""option4"": ""If they are not febrile they do not need a Head CT"", ""option5"": ""all of the above""}",option1,,Infectious_Disease,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which statement is true regarding CT and LP in AIDS patients?
###options: {""option1"": ""They should all have a Head CT prior to an LP"", ""option2"": ""If they have no focal neurology don not need a Head CT"", ""option3"": ""if the have a GCS of 15 they do not need a CT"", ""option4"": ""If they are not febrile they do not need a Head CT"", ""option5"": ""all of the above""}","
###Answer: 
**Option 5: all of the above**

**Rationale:** 

All of the options listed are potentially relevant considerations in the management of AIDS patients with suspected meningitis. 

* **Option 1:**  A head CT is often recommended in patients with AIDS and suspected meningitis to rule out intracranial lesions. 
* **Option 2:**  A head CT is often recommended in patients with AIDS and suspected meningitis to rule out intracranial lesions. 
* **Option 3:**  A head CT is often recommended in patients with AIDS and suspected meningitis to rule out intracranial lesions. 
* **Option 4:**  A head CT is often recommended in patients with AIDS and suspected meningitis to rule out intracranial lesions. 

**Important Considerations:**

* **Clinical Presentation:** The clinical presentation of meningitis in AIDS patients can be complex, and the decision to perform a head CT and LP should be based on a thorough evaluation of the patient's symptoms, signs, and history.
* **Risk of Complications:**  Performing a head CT and LP carries a small risk of complications, such as bleeding or infection.
* **Alternative Diagnostic Tests:**  Other diagnostic tests, such as lumbar puncture (LP) and cerebrospinal fluid (CSF) analysis, can be used to diagnose meningitis in AIDS patients. 
* **Patient Preferences:**  It is important to discuss the risks and benefits of a head CT and LP with the patient and obtain their informed consent.


**Disclaimer:** This information is for educational purposes only and should not be considered medical advice. Always consult with a qualified healthcare professional for diagnosis and treatment. 
",option5,0
2c4fbfa2263d543967b3d11d3edd64125f7dd8909cfec0a1585d396ebf801a91,test,Male,Medicine,Licensed Professional,NG,mcq,,The nerve supply to the vulva is derived from:,The nerve supply to the vulva is derived from:,"{""option1"": ""The pudendal nerve"", ""option2"": ""The ilio-inguinal nerve"", ""option3"": ""The genitofemoral nerve"", ""option4"": ""The Posterior cutaneous nerve of the thigh"", ""option5"": ""The inferior haemorrhoidal nerve""}","option1,option2,option3,option4",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
The nerve supply to the vulva is derived from:###options: {""option1"": ""The pudendal nerve"", ""option2"": ""The ilio-inguinal nerve"", ""option3"": ""The genitofemoral nerve"", ""option4"": ""The Posterior cutaneous nerve of the thigh"", ""option5"": ""The inferior haemorrhoidal nerve""}","
###Answer: 
**option1: The pudendal nerve**

**Rationale:** The pudendal nerve is the primary nerve responsible for innervating the vulva. It originates from the sacral plexus and provides sensation and motor function to the external genitalia, including the labia majora, labia minora, clitoris, and vaginal vestibule. 

The other options are incorrect because:

* **Ilio-inguinal nerve:** This nerve supplies the skin and muscles of the groin and inguinal region.
* **Genitofemoral nerve:** This nerve supplies the skin and muscles of the thigh and genitalia.
* **Posterior cutaneous nerve of the thigh:** This nerve supplies the skin of the posterior thigh.
* **Inferior haemorrhoidal nerve:** This nerve supplies the anal canal and surrounding tissues. 


",option1,1
605fa305052cf8e6f221f1a6be95d14691b7a888c460a29fa5e2a9c6a899e1b6,test,Male,Medicine,Licensed Professional,NG,mcq,,During development of the genital organs:,During development of the genital organs:,"{""option1"": ""The genital organs develop from the ectoderm"", ""option2"": ""The paramesonephric duct develops to form the Mullerian system"", ""option3"": ""The Mulleran duct divides to form the Fallopian tubes and ovaries"", ""option4"": ""The genital tubercle forms the clitoris and labia majora"", ""option5"": ""The number of oocytes starts to decline from before birth""}","option2,option5",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
During development of the genital organs:###options: {""option1"": ""The genital organs develop from the ectoderm"", ""option2"": ""The paramesonephric duct develops to form the Mullerian system"", ""option3"": ""The Mulleran duct divides to form the Fallopian tubes and ovaries"", ""option4"": ""The genital tubercle forms the clitoris and labia majora"", ""option5"": ""The number of oocytes starts to decline from before birth""}","
**Answer:** 
**Option 4**

**Rationale:** 

The genital tubercle is the precursor to the clitoris and labia majora.  The other options are incorrect because:

* **Option 1:** The ectoderm gives rise to the skin, nervous system, and sensory organs.
* **Option 2:** The paramesonephric duct (also known as the Mullerian duct) develops into the uterus, fallopian tubes, and upper part of the vagina.
* **Option 3:** The Mullerian duct divides to form the fallopian tubes and the upper part of the uterus.
* **Option 5:** The number of oocytes starts to decline from before birth, but this is a process related to ovarian development, not genital organ development. 


Let me know if you'd like to explore other medical scenarios or MCQs! 
",option4,0
36ccb64e0c0f22d36cc1e2db360f2c9eba2fad5da841fd1db6f9c1c24c678ff0,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which is not a common cause of respiratory symptoms in HIV/AIDS patients?
","Which is not a common cause of respiratory symptoms in HIV/AIDS patients?
","{""option1"": ""community acquired pneumonia"", ""option2"": ""non hodgkins lymphoma"", ""option3"": ""pulmonary embolism"", ""option4"": ""CMV"", ""option5"": ""PCP""}",option3,,Infectious_Disease,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which is not a common cause of respiratory symptoms in HIV/AIDS patients?
###options: {""option1"": ""community acquired pneumonia"", ""option2"": ""non hodgkins lymphoma"", ""option3"": ""pulmonary embolism"", ""option4"": ""CMV"", ""option5"": ""PCP""}","
###Answer: 
**option 3: Pulmonary embolism**

**Rationale:** 
Pulmonary embolism is a blood clot in the lungs, a condition that is more common in individuals with a history of deep vein thrombosis (DVT) or other clotting disorders. HIV/AIDS patients are more susceptible to opportunistic infections, which can lead to various complications, including pneumonia. However, pulmonary embolism is not a typical cause of respiratory symptoms in HIV/AIDS patients. 

Here's why the other options are more likely causes of respiratory symptoms in HIV/AIDS patients:

* **Option 1: Community-acquired pneumonia (CAP):**  HIV/AIDS patients are more susceptible to pneumonia due to weakened immune systems.
* **Option 2: Non-Hodgkin's lymphoma:**  This type of lymphoma can cause respiratory symptoms, particularly in the form of pleural effusions or mediastinal masses.
* **Option 4: CMV:** Cytomegalovirus (CMV) is a common opportunistic infection in HIV/AIDS patients, and it can cause pneumonia.
* **Option 5: PCP:** Pneumocystis jirovecii pneumonia (PCP) is a serious opportunistic infection that is a major cause of respiratory symptoms in HIV/AIDS patients. 


",option3,1
a05d7cd672ae02f840e9b02f549a7a2d4fa0172ff649147be9f388968c9423af,test,Male,Medicine,Licensed Professional,NG,mcq,,Hyperandrogenism,Hyperandrogenism,"{""option1"": ""Dihydrotestosterone is 100 times more potent than testosterone"", ""option2"": ""Spironolactone can be used in its treatment"", ""option3"": ""Associated with Excessive growth of normal Hair"", ""option4"": ""Does not affect voice"", ""option5"": ""Ferryman Galway\u2019s classification is used to assess the level of hirsutism""}","option1,option2,option3,option5",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Hyperandrogenism###options: {""option1"": ""Dihydrotestosterone is 100 times more potent than testosterone"", ""option2"": ""Spironolactone can be used in its treatment"", ""option3"": ""Associated with Excessive growth of normal Hair"", ""option4"": ""Does not affect voice"", ""option5"": ""Ferryman Galway\u2019s classification is used to assess the level of hirsutism""}","
###Answer: 
**option2"": ""Spironolactone can be used in its treatment""**

**Rationale:** 
Spironolactone is a potassium-sparing diuretic that also has anti-androgenic properties. It is commonly used in the treatment of hyperandrogenism, particularly in women. 

Here's why the other options are incorrect:

* **option1:** While dihydrotestosterone (DHT) is a potent androgen, it's not 100 times more potent than testosterone. The difference in potency is more nuanced.
* **option3:** Hyperandrogenism is characterized by excessive androgen production, leading to various symptoms, including excessive hair growth.
* **option4:** Hyperandrogenism can cause changes in voice, particularly in men.
* **option5:** Ferryman Galway's classification is used to assess the severity of hirsutism, not hyperandrogenism. 


Let me know if you have any other questions. 
",option2,1
9d54185649e92cd5b2b563100ddd250fddbbc2d19e8a4ec88befdc8a50c2f5a1,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which is not an AIDS defining illness?

","Which is not an AIDS defining illness?

","{""option1"": ""Cerebral Toxoplasmosis"", ""option2"": ""Pneumocystis Jiroveci Pneumonia"", ""option3"": ""Herpes Zoster"", ""option4"": ""Invasive Cervical Cancer"", ""option5"": ""Oesophageal Candidiasis""}",option4,,Infectious_Disease,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which is not an AIDS defining illness?

###options: {""option1"": ""Cerebral Toxoplasmosis"", ""option2"": ""Pneumocystis Jiroveci Pneumonia"", ""option3"": ""Herpes Zoster"", ""option4"": ""Invasive Cervical Cancer"", ""option5"": ""Oesophageal Candidiasis""}","
###Answer: 
**option3: Herpes Zoster**

**Rationale:** 

Herpes Zoster, also known as shingles, is not considered an AIDS defining illness.  

Here's why:

* **AIDS defining illnesses** are specific conditions that are directly caused by the HIV virus and are considered to be serious enough to warrant the diagnosis of AIDS. 
* **Cerebral Toxoplasmosis**, **Pneumocystis Jiroveci Pneumonia**, **Invasive Cervical Cancer**, and **Oesophageal Candidiasis** are all opportunistic infections that are more common in individuals with weakened immune systems, such as those with AIDS. 

While Herpes Zoster can occur in people with weakened immune systems, it is not considered a defining illness of AIDS. 


",option3,0
35eda18b9bf55a1d5f74605b7ea65cfafb3079e32e0149a85a2ef675630f7a6d,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which is the most common organism causing osteomyelitis in all age groups?
","Which is the most common organism causing osteomyelitis in all age groups?
","{""option1"": ""streptococci"", ""option2"": ""staph aureus"", ""option3"": ""gram negatives"", ""option4"": ""hemophilus spp."", ""option5"": ""actinomyces spp.""}",option2,,Infectious_Disease,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which is the most common organism causing osteomyelitis in all age groups?
###options: {""option1"": ""streptococci"", ""option2"": ""staph aureus"", ""option3"": ""gram negatives"", ""option4"": ""hemophilus spp."", ""option5"": ""actinomyces spp.""}","
###Answer: 
**option2: staph aureus**

**Rationale:** 
Staphylococcus aureus is the most common causative organism for osteomyelitis in all age groups. It is a ubiquitous bacterium that can cause a wide range of infections, including osteomyelitis.  

Here's why the other options are less likely:

* **Streptococci:** While streptococci can cause infections, they are less common than staph aureus in osteomyelitis.
* **Gram-negative bacteria:**  Gram-negative bacteria are a diverse group, and while some can cause osteomyelitis, they are not as frequently implicated as staph aureus.
* **Hemophilus spp.:** Hemophilus spp. are primarily associated with respiratory and ear infections, not osteomyelitis.
* **Actinomyces spp.:** Actinomyces spp. are more commonly associated with localized infections like actinomycosis, which is less common than osteomyelitis. 


",option2,1
6db13e00c91afae5644311a0314da2362cd6d7ce71a6665e3de61acb45763a0c,test,Male,Medicine,Licensed Professional,NG,mcq,,Adenomyosis,Adenomyosis,"{""option1"": ""Commoner in nulliparous than multi parous"", ""option2"": ""It has a true capsule"", ""option3"": ""Can present with secondary dysmenorrhea"", ""option4"": ""Cure rate is 100% surgically"", ""option5"": ""Formed by the invasion of the superficial layer of the endometrium""}","option4,option5",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Adenomyosis###options: {""option1"": ""Commoner in nulliparous than multi parous"", ""option2"": ""It has a true capsule"", ""option3"": ""Can present with secondary dysmenorrhea"", ""option4"": ""Cure rate is 100% surgically"", ""option5"": ""Formed by the invasion of the superficial layer of the endometrium""}","
###Answer: 
**Option 1: ""Commoner in nulliparous than multi parous""**

**Rationale:** Adenomyosis is more common in nulliparous women, meaning those who have not given birth. This is because the condition is thought to be related to the growth of endometrial tissue into the muscular wall of the uterus.  The presence of a previous pregnancy can help to prevent this. 


Let me know if you'd like to try another question! 
",option1,0
a4736da474c3aaf6ae6d4a1d1e37385bc5612eefebcf3e3cfb677e791598abf9,test,Male,Medicine,Licensed Professional,GH,mcq,,"	Which of these diseases is incorrectly matched with its vector?
","	Which of these diseases is incorrectly matched with its vector?
","{""option1"": ""Malaria Anopheles Mosquito"", ""option2"": ""Japanese Encephalitis Aedes Aegypti"", ""option3"": ""Yellow fever Aedes aegypti"", ""option4"": ""Dengue fever Aedes Aegypti"", ""option5"": ""N/A""}",option4,,Infectious_Disease,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,1," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
	Which of these diseases is incorrectly matched with its vector?
###options: {""option1"": ""Malaria Anopheles Mosquito"", ""option2"": ""Japanese Encephalitis Aedes Aegypti"", ""option3"": ""Yellow fever Aedes aegypti"", ""option4"": ""Dengue fever Aedes Aegypti"", ""option5"": ""N/A""}","
###Answer: 
**option5: N/A**

**Rationale:** 
All the listed diseases are caused by pathogens transmitted by specific vectors. 
* **Malaria:** Transmitted by the Anopheles mosquito.
* **Japanese Encephalitis:** Transmitted by the Culex mosquito.
* **Yellow fever:** Transmitted by the Aedes aegypti mosquito.
* **Dengue fever:** Transmitted by the Aedes aegypti mosquito.


Let me know if you'd like to explore any of these diseases in more detail! 
",option5,0
a30235b2a08f435660aea0c9b4721fa2417a7491df8f69fc47d1c1d0b704dee4,test,Male,Medicine,Licensed Professional,NG,mcq,,The Vagina,The Vagina,"{""option1"": ""Is a distensible tube which contains air in the supine position"", ""option2"": ""It is about 8cm long with anterior part longer than posterior"", ""option3"": ""It has glands which secrete glycogen"", ""option4"": ""It has about four fornices"", ""option5"": ""Doderlin's bacillus breaks down glycogen to produce acid ph""}","option1,option4,option5",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
The Vagina###options: {""option1"": ""Is a distensible tube which contains air in the supine position"", ""option2"": ""It is about 8cm long with anterior part longer than posterior"", ""option3"": ""It has glands which secrete glycogen"", ""option4"": ""It has about four fornices"", ""option5"": ""Doderlin's bacillus breaks down glycogen to produce acid ph""}","
###Answer: 
**Option 2 is the most appropriate answer.**

**Rationale:** 
The vagina is a muscular tube that is about 8 cm long. The anterior part of the vagina is typically longer than the posterior part. 

Here's why the other options are incorrect:

* **Option 1:**  The vagina is not designed to contain air.
* **Option 3:**  The vagina does not have glands that secrete glycogen.
* **Option 4:**  The vagina has four fornices, which are openings for the labia majora.
* **Option 5:**  Doderlin's bacillus is a type of bacteria found in the vagina, but it does not break down glycogen to produce acid.


Let me know if you'd like to explore other medical scenarios or questions! 
",option2,0
9073e2f6ab5cd7c03ec2f3c2a112456e6e70ded5ec92e746d923cff235caad23,test,Male,Medicine,Licensed Professional,NG,mcq,,The following are well matched,The following are well matched,"{""option1"": ""Prematurity and Necrotizing Entero Colitis"", ""option2"": ""Low Birth Weight and deafness"", ""option3"": ""Monochorionic twins and polyhydramnios"", ""option4"": ""Ritrodine and respiratory distress"", ""option5"": ""MgS04 and 10% calcium gluconate""}","option1,option2,option3,option5",,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
The following are well matched###options: {""option1"": ""Prematurity and Necrotizing Entero Colitis"", ""option2"": ""Low Birth Weight and deafness"", ""option3"": ""Monochorionic twins and polyhydramnios"", ""option4"": ""Ritrodine and respiratory distress"", ""option5"": ""MgS04 and 10% calcium gluconate""}","
Which of the following pairs is most likely to be associated with a high risk of neonatal complications?

**A.** Prematurity and Necrotizing Entero Colitis
**B.** Low Birth Weight and deafness
**C.** Monochorionic twins and polyhydramnios
**D.** Ritrodine and respiratory distress
**E.** MgS04 and 10% calcium gluconate

**Rationale:**

**Answer:** A. Prematurity and Necrotizing Entero Colitis

**Rationale:**

Prematurity and Necrotizing Entero Colitis (NEC) are strongly associated with neonatal complications. Premature infants are more susceptible to NEC, a serious inflammatory bowel disease that can lead to severe complications like sepsis and death. 

Here's why the other options are less likely:

* **B. Low Birth Weight and deafness:** While low birth weight can increase the risk of various complications, deafness is not directly linked to low birth weight.
* **C. Monochorionic twins and polyhydramnios:** Polyhydramnios (excess amniotic fluid) can be associated with complications, but it's not a direct cause of neonatal complications. Monochorionic twins are at increased risk for some complications, but not necessarily all.
* **D. Ritrodine and respiratory distress:** These are both common in newborns, but they are not directly linked to a high risk of neonatal complications.
* **E. MgS04 and 10% calcium gluconate:** These are medications used to treat specific conditions, not directly associated with neonatal complications.


**Important Note:** This is a simplified explanation for educational purposes. Medical decisions should always be made by qualified healthcare professionals. 
",,0
60830691239e6e699e713105ac917cf591b65bd1bb5496f2ded8166610404730,test,Male,Medicine,Licensed Professional,GH,mcq,,"If a disease can be transmitted from animals to humans then it is a 

","If a disease can be transmitted from animals to humans then it is a 

","{""option1"": ""Zoonotic disease"", ""option2"": ""Infectious disease"", ""option3"": ""Iatrogenic disease"", ""option4"": ""Idiopathic disease"", ""option5"": ""Congenital disease""}",option1,,Infectious_Disease,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
If a disease can be transmitted from animals to humans then it is a 

###options: {""option1"": ""Zoonotic disease"", ""option2"": ""Infectious disease"", ""option3"": ""Iatrogenic disease"", ""option4"": ""Idiopathic disease"", ""option5"": ""Congenital disease""}","
###Answer: 
**option1: ""Zoonotic disease""**

**Rationale:** 

A zoonotic disease is a disease that can be transmitted from animals to humans. This definition perfectly aligns with the question's prompt. 

Let's look at why the other options are incorrect:

* **option2: ""Infectious disease""**  While a zoonotic disease is an infectious disease, the term ""infectious disease"" is a broader category that encompasses many types of diseases, not just those transmitted from animals.
* **option3: ""Iatrogenic disease""** This refers to a disease caused by medical treatment or procedures.
* **option4: ""Idiopathic disease""** This means the cause of the disease is unknown.
* **option5: ""Congenital disease""** This refers to a disease present at birth. 


",option1,1
