sample_id,question,rationale,options_len,answer,A,B,C,D,model_prompt,outputs,preds,correct
b4788de2-1efe-4737-aa37-74c2f07227fc,"A 17-year-old male presents to the emergency department after a motor vehicle accident. The patient was an unrestrained driver in a head-on collision. He has a past medical history of asthma, depression, and anxiety. He is not currently taking any medications. His temperature is 99.5°F (37.5°C), blood pressure is 90/60 mmHg, pulse is 115/min, respirations are 22/min, and oxygen saturation is 99% on room air. The patient's cardiopulmonary exam is within normal limits. The patient is breathing on his own and has strong distal pulses. Ultimately, the patient is discharged with follow up instructions after no significant fractures or injuries are found. The patient then presents 4 months later to his primary doctor with weakness. The patient's strength in his upper extremities is 1/5. He has reduced sensation in his upper extremities as well. The patient's lower extremities reveal 5/5 strength with intact sensation. A chest radiograph and basic labs are ordered. Which of the following is the most likely diagnosis?","A 17-year-old male presents to the emergency department after a motor vehicle accident. The patient was an unrestrained driver in a head-on collision. He has a past medical history of asthma, depression, and anxiety. He is not currently taking any medications. His temperature is 99.5°F (37.5°C), blood pressure is 90/60 mmHg, pulse is 115/min, respirations are 22/min, and oxygen saturation is 99% on room air. The patient's cardiopulmonary exam is within normal limits. The patient is breathing on his own and has strong distal pulses. Ultimately, the patient is discharged with follow up instructions after no significant fractures or injuries are found. The patient then presents 4 months later to his primary doctor with weakness. The patient's strength in his upper extremities is 1/5. He has reduced sensation in his upper extremities as well. The patient's lower extremities reveal 5/5 strength with intact sensation. A chest radiograph and basic labs are ordered. Which of the following is the most likely diagnosis?",4,C,Cervical spine fracture,Intracranial hemorrhage,Syringomyelia,Conversion disorder,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 17-year-old male presents to the emergency department after a motor vehicle accident. The patient was an unrestrained driver in a head-on collision. He has a past medical history of asthma, depression, and anxiety. He is not currently taking any medications. His temperature is 99.5°F (37.5°C), blood pressure is 90/60 mmHg, pulse is 115/min, respirations are 22/min, and oxygen saturation is 99% on room air. The patient's cardiopulmonary exam is within normal limits. The patient is breathing on his own and has strong distal pulses. Ultimately, the patient is discharged with follow up instructions after no significant fractures or injuries are found. The patient then presents 4 months later to his primary doctor with weakness. The patient's strength in his upper extremities is 1/5. He has reduced sensation in his upper extremities as well. The patient's lower extremities reveal 5/5 strength with intact sensation. A chest radiograph and basic labs are ordered. Which of the following is the most likely diagnosis?
###Options:
A.  Cervical spine fracture
B.  Intracranial hemorrhage
C.  Syringomyelia
D.  Conversion disorder

###Answer:",C. Syringomyelia,C,True
6fbf1ab4-fd4f-4e6f-8f09-c62cec2ea375,A 62-year-old woman with a history of hypertension and type 2 diabetes mellitus comes to the physician for a routine health maintenance examination. She has smoked 1 pack of cigarettes daily for the last 15 years. Current medications include glyburide and amlodipine. The physician prescribes a medication that decreases the production of mevalonate. Which of the following changes to the serum is most likely to develop as an adverse effect of the prescribed drug?,A 62-year-old woman with a history of hypertension and type 2 diabetes mellitus comes to the physician for a routine health maintenance examination. She has smoked 1 pack of cigarettes daily for the last 15 years. Current medications include glyburide and amlodipine. The physician prescribes a medication that decreases the production of mevalonate. Which of the following changes to the serum is most likely to develop as an adverse effect of the prescribed drug?,4,A,Increased creatine kinase concentration,Decreased glucose concentration,Increased triglyceride concentration,Increased bradykinin concentration,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 62-year-old woman with a history of hypertension and type 2 diabetes mellitus comes to the physician for a routine health maintenance examination. She has smoked 1 pack of cigarettes daily for the last 15 years. Current medications include glyburide and amlodipine. The physician prescribes a medication that decreases the production of mevalonate. Which of the following changes to the serum is most likely to develop as an adverse effect of the prescribed drug?
###Options:
A.  Increased creatine kinase concentration
B.  Decreased glucose concentration
C.  Increased triglyceride concentration
D.  Increased bradykinin concentration

###Answer:","C. Increased triglyceride concentration.

The prescribed drug is a statin, which decreases the production of mevalonate, a precursor to cholesterol synthesis. As a result, statins increase the expression of genes involved in the reverse cholesterol transport pathway, leading to an increase in HDL cholesterol and a decrease in LDL cholesterol. However, statins also inhibit the synthesis of isoprenoids, which are important for the function of several proteins, including those involved in the synthesis of sterols and triglycerides. This can lead to an increase in triglyceride levels.

Therefore, the correct answer is C. Increased triglyceride concentration.",C,False
6b3ab7db-0ef4-4684-87a2-9bc4a1024765,"A 21-year-old woman comes to the physician for evaluation of excess hair growth on her face. Menses occur irregularly at 45 to 65-day intervals. She is 159 cm (5 ft 3 in) tall and weighs 59 kg (130 lb); BMI is 23 kg/m2. Physical examination shows facial acne and growth of coarse dark hair on the face, chest, and lower back. Pelvic examination shows no abnormalities. Serum studies show:
Sodium 141 mEq/L
Potassium 4.2 mEq/L
Glucose 109 mg/dL
Cortisol (1600 h) 4 μg/dL
Prolactin 14 ng/mL
17-hydroxyprogesterone 390 ng/dL (N=20–300 ng/dL)
Testosterone 91 ng/dL (N=8–60 ng/dL)
A urine pregnancy test is negative. This patient's condition is most likely associated with which of the following?""","A 21-year-old woman comes to the physician for evaluation of excess hair growth on her face. Menses occur irregularly at 45 to 65-day intervals. She is 159 cm (5 ft 3 in) tall and weighs 59 kg (130 lb); BMI is 23 kg/m2. Physical examination shows facial acne and growth of coarse dark hair on the face, chest, and lower back. Pelvic examination shows no abnormalities. Serum studies show:
Sodium 141 mEq/L
Potassium 4.2 mEq/L
Glucose 109 mg/dL
Cortisol (1600 h) 4 μg/dL
Prolactin 14 ng/mL
17-hydroxyprogesterone 390 ng/dL (N=20–300 ng/dL)
Testosterone 91 ng/dL (N=8–60 ng/dL)
A urine pregnancy test is negative. This patient's condition is most likely associated with which of the following?""",4,D,Hyperproliferation of theca interna cells,Exogenous anabolic steroid use,Ovarian fibrosis and multiple cystic follicles,Hyperplasia of the adrenal cortex,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 21-year-old woman comes to the physician for evaluation of excess hair growth on her face. Menses occur irregularly at 45 to 65-day intervals. She is 159 cm (5 ft 3 in) tall and weighs 59 kg (130 lb); BMI is 23 kg/m2. Physical examination shows facial acne and growth of coarse dark hair on the face, chest, and lower back. Pelvic examination shows no abnormalities. Serum studies show:
Sodium 141 mEq/L
Potassium 4.2 mEq/L
Glucose 109 mg/dL
Cortisol (1600 h) 4 μg/dL
Prolactin 14 ng/mL
17-hydroxyprogesterone 390 ng/dL (N=20–300 ng/dL)
Testosterone 91 ng/dL (N=8–60 ng/dL)
A urine pregnancy test is negative. This patient's condition is most likely associated with which of the following?""
###Options:
A.  Hyperproliferation of theca interna cells
B.  Exogenous anabolic steroid use
C.  Ovarian fibrosis and multiple cystic follicles
D.  Hyperplasia of the adrenal cortex

###Answer:",D. Hyperplasia of the adrenal cortex.,D,True
62926b40-45c3-45cd-988c-bfccb8dc4f80,"A 64-year-old man with coronary artery disease and hypertension comes to the physician for a follow-up examination. His blood pressure ranged from 160/100 mm Hg to 150/94 mm Hg on his previous 3 visits over the past 4 months. Current medications include aspirin, atorvastatin, hydrochlorothiazide, and metoprolol. Three weeks ago, he was also started on amlodipine. His blood pressure today is 158/98 mm Hg. Physical examination shows no other abnormalities. Renal duplex ultrasonography shows 90% occlusion of the right renal artery. Decreased renal blood flow is most likely to cause which of the following?","A 64-year-old man with coronary artery disease and hypertension comes to the physician for a follow-up examination. His blood pressure ranged from 160/100 mm Hg to 150/94 mm Hg on his previous 3 visits over the past 4 months. Current medications include aspirin, atorvastatin, hydrochlorothiazide, and metoprolol. Three weeks ago, he was also started on amlodipine. His blood pressure today is 158/98 mm Hg. Physical examination shows no other abnormalities. Renal duplex ultrasonography shows 90% occlusion of the right renal artery. Decreased renal blood flow is most likely to cause which of the following?",4,A,Hyperplasia of juxtaglomerular cells,Dilation of efferent arteriole,Decreased prostaglandin synthesis by macula densa,Decreased reabsorption of bicarbonate at proximal tubule,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 64-year-old man with coronary artery disease and hypertension comes to the physician for a follow-up examination. His blood pressure ranged from 160/100 mm Hg to 150/94 mm Hg on his previous 3 visits over the past 4 months. Current medications include aspirin, atorvastatin, hydrochlorothiazide, and metoprolol. Three weeks ago, he was also started on amlodipine. His blood pressure today is 158/98 mm Hg. Physical examination shows no other abnormalities. Renal duplex ultrasonography shows 90% occlusion of the right renal artery. Decreased renal blood flow is most likely to cause which of the following?
###Options:
A.  Hyperplasia of juxtaglomerular cells
B.  Dilation of efferent arteriole
C.  Decreased prostaglandin synthesis by macula densa
D.  Decreased reabsorption of bicarbonate at proximal tubule

###Answer:",C. Decreased prostaglandin synthesis by macula densa.,C,False
ec599a6b-d142-4e26-8401-6d483b7a58b2,"A 65-year-old woman is brought to the emergency department by her husband after he found her with nausea, headache, and agitation 1 hour ago. When he left their lakeside cabin 6 hours before to go ice fishing and get more firewood, she did not have any symptoms. She has chronic migraines, hypertension, and type 2 diabetes mellitus. Her medications include lisinopril and metformin, but she ran out of her anti-hypertensive medications over the weekend. Her temperature is 37.1°C (98.8°F), pulse is 110/min, respirations are 21/min, and blood pressure is 154/92 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 98%. She is confused and oriented only to person and place. She recalls only one of three objects after 5 minutes. Her gait is unsteady. Physical examination shows no abnormalities. Which of the following is the most effective intervention for this patient's current condition?","A 65-year-old woman is brought to the emergency department by her husband after he found her with nausea, headache, and agitation 1 hour ago. When he left their lakeside cabin 6 hours before to go ice fishing and get more firewood, she did not have any symptoms. She has chronic migraines, hypertension, and type 2 diabetes mellitus. Her medications include lisinopril and metformin, but she ran out of her anti-hypertensive medications over the weekend. Her temperature is 37.1°C (98.8°F), pulse is 110/min, respirations are 21/min, and blood pressure is 154/92 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 98%. She is confused and oriented only to person and place. She recalls only one of three objects after 5 minutes. Her gait is unsteady. Physical examination shows no abnormalities. Which of the following is the most effective intervention for this patient's current condition?",4,B,Intravenous nitroprusside,Hyperbaric oxygen therapy,100% oxygen therapy,Heliox therapy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 65-year-old woman is brought to the emergency department by her husband after he found her with nausea, headache, and agitation 1 hour ago. When he left their lakeside cabin 6 hours before to go ice fishing and get more firewood, she did not have any symptoms. She has chronic migraines, hypertension, and type 2 diabetes mellitus. Her medications include lisinopril and metformin, but she ran out of her anti-hypertensive medications over the weekend. Her temperature is 37.1°C (98.8°F), pulse is 110/min, respirations are 21/min, and blood pressure is 154/92 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 98%. She is confused and oriented only to person and place. She recalls only one of three objects after 5 minutes. Her gait is unsteady. Physical examination shows no abnormalities. Which of the following is the most effective intervention for this patient's current condition?
###Options:
A.  Intravenous nitroprusside
B.  Hyperbaric oxygen therapy
C.  100% oxygen therapy
D.  Heliox therapy

###Answer:",A. Intravenous nitroprusside,A,False
db1a7ceb-58d4-4ba8-b5a7-d8ad17d0f609,"A 62-year-old Caucasian male presents to the emergency room with severe substernal chest pain, diaphoresis, and nausea. Imaging reveals transmural myocardial infarction in the posterior 1/3 of the ventricular septum. Which of this patient's coronary arteries is most likely occluded?","A 62-year-old Caucasian male presents to the emergency room with severe substernal chest pain, diaphoresis, and nausea. Imaging reveals transmural myocardial infarction in the posterior 1/3 of the ventricular septum. Which of this patient's coronary arteries is most likely occluded?",4,D,Left circumflex,Diagonal perforators,Septal perforators,Right main,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 62-year-old Caucasian male presents to the emergency room with severe substernal chest pain, diaphoresis, and nausea. Imaging reveals transmural myocardial infarction in the posterior 1/3 of the ventricular septum. Which of this patient's coronary arteries is most likely occluded?
###Options:
A.  Left circumflex
B.  Diagonal perforators
C.  Septal perforators
D.  Right main

###Answer:",C. Septal perforators.,C,False
2e8c69be-9d3a-4a68-86ba-83f753ac9ac0,"A previously healthy, 24-year-old man comes to the physician because of a 6-week history of loose, nonbloody stools. He also reports abdominal pain, intermittent nausea, and fever. He has not had vomiting, tenesmus, or rectal pain. His vital signs are within normal limits. Abdominal examination reveals tenderness of the right lower abdomen without rebound tenderness. Rectal exam is unremarkable. Laboratory studies show a leukocyte count of 14,800/mm3 and an erythrocyte sedimentation rate of 51 mm/h. Test of the stool for occult blood and stool studies for infection are negative. A CT scan of the abdomen shows mural thickening and surrounding fat stranding of discrete regions of the terminal ileum and transverse colon. A colonoscopy is performed and biopsy specimens of the affected areas of the colon are taken. Which of the following findings is most specific for this patient's condition?","A previously healthy, 24-year-old man comes to the physician because of a 6-week history of loose, nonbloody stools. He also reports abdominal pain, intermittent nausea, and fever. He has not had vomiting, tenesmus, or rectal pain. His vital signs are within normal limits. Abdominal examination reveals tenderness of the right lower abdomen without rebound tenderness. Rectal exam is unremarkable. Laboratory studies show a leukocyte count of 14,800/mm3 and an erythrocyte sedimentation rate of 51 mm/h. Test of the stool for occult blood and stool studies for infection are negative. A CT scan of the abdomen shows mural thickening and surrounding fat stranding of discrete regions of the terminal ileum and transverse colon. A colonoscopy is performed and biopsy specimens of the affected areas of the colon are taken. Which of the following findings is most specific for this patient's condition?",4,C,Neutrophilic inflammation of the crypts,Neutrophil-rich pseudomembranes,Formation of noncaseating granulomas,Presence of pseudopolyps,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A previously healthy, 24-year-old man comes to the physician because of a 6-week history of loose, nonbloody stools. He also reports abdominal pain, intermittent nausea, and fever. He has not had vomiting, tenesmus, or rectal pain. His vital signs are within normal limits. Abdominal examination reveals tenderness of the right lower abdomen without rebound tenderness. Rectal exam is unremarkable. Laboratory studies show a leukocyte count of 14,800/mm3 and an erythrocyte sedimentation rate of 51 mm/h. Test of the stool for occult blood and stool studies for infection are negative. A CT scan of the abdomen shows mural thickening and surrounding fat stranding of discrete regions of the terminal ileum and transverse colon. A colonoscopy is performed and biopsy specimens of the affected areas of the colon are taken. Which of the following findings is most specific for this patient's condition?
###Options:
A.  Neutrophilic inflammation of the crypts
B.  Neutrophil-rich pseudomembranes
C.  Formation of noncaseating granulomas
D.  Presence of pseudopolyps

###Answer:","A. Neutrophilic inflammation of the crypts.

Explanation: The patient's symptoms, laboratory findings, and imaging results are consistent with inflammatory bowel disease (IBD), specifically Crohn's disease. The most specific finding for Crohn's disease on biopsy is neutrophilic inflammation of the crypts, which is not typically seen in other conditions such as infectious colitis or ischemic colitis. Therefore, option A is the correct answer.",A,False
a35c1425-2495-46b1-9e7c-3c0400f83720,"A 65-year-old man presents with pain in his left thigh for a week. He describes the pain as dull and constant, boring in nature, and localized deep below the thigh muscle. He says it is worse at night. Physical examination is significant for tenderness and warmth over the anterior aspect of the left thigh. A plain radiograph of the left femur shows increased cortical thickness with widened intercortical space. Laboratory studies show:
Alkaline phosphatase
925 U/L
Serum calcium
9.2 mg/dL
Serum phosphorus 4.4 mg/dL
Findings on bone biopsy are shown in the image. Which of the following is the most likely diagnosis in this patient?","A 65-year-old man presents with pain in his left thigh for a week. He describes the pain as dull and constant, boring in nature, and localized deep below the thigh muscle. He says it is worse at night. Physical examination is significant for tenderness and warmth over the anterior aspect of the left thigh. A plain radiograph of the left femur shows increased cortical thickness with widened intercortical space. Laboratory studies show:
Alkaline phosphatase
925 U/L
Serum calcium
9.2 mg/dL
Serum phosphorus 4.4 mg/dL
Findings on bone biopsy are shown in the image. Which of the following is the most likely diagnosis in this patient?",4,B,Ewing's sarcoma,Osteitis deformans,Osteochondritis dissecans,Osteitis fibrosa cystica,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 65-year-old man presents with pain in his left thigh for a week. He describes the pain as dull and constant, boring in nature, and localized deep below the thigh muscle. He says it is worse at night. Physical examination is significant for tenderness and warmth over the anterior aspect of the left thigh. A plain radiograph of the left femur shows increased cortical thickness with widened intercortical space. Laboratory studies show:
Alkaline phosphatase
925 U/L
Serum calcium
9.2 mg/dL
Serum phosphorus 4.4 mg/dL
Findings on bone biopsy are shown in the image. Which of the following is the most likely diagnosis in this patient?
###Options:
A.  Ewing's sarcoma
B.  Osteitis deformans
C.  Osteochondritis dissecans
D.  Osteitis fibrosa cystica

###Answer:",D. Osteitis fibrosa cystica.,D,False
d3ef82b5-0f04-4d3e-bff3-cfe81b666223,"A 15-year-old boy is brought to the emergency department because of severe abdominal pain and vomiting for 8 hours. He has had around 3–4 episodes of greenish colored vomit during this period. He has major depressive disorder with psychosis. His mother has Graves' disease. Current medications include sertraline and haloperidol. He appears uncomfortable. His temperature is 37.3°C (99.1°F), pulse is 87/min, and blood pressure is 118/72 mm Hg. He is diagnosed with acute appendicitis and is taken to the operating room for an emergency laparoscopic appendectomy. The appendix is gangrenous and perforated with purulent fluid in the pelvis. Just after the appendiceal base is ligated, the patient shows muscle rigidity and profuse diaphoresis. His temperature is 39.1°C (102.4°F), pulse is 130/min, and blood pressure is 146/70 mm Hg. The pupils are equal and reactive to light. The end-tidal CO2 is 85 mm Hg. Which of the following is the most appropriate treatment for this patient's condition?","A 15-year-old boy is brought to the emergency department because of severe abdominal pain and vomiting for 8 hours. He has had around 3–4 episodes of greenish colored vomit during this period. He has major depressive disorder with psychosis. His mother has Graves' disease. Current medications include sertraline and haloperidol. He appears uncomfortable. His temperature is 37.3°C (99.1°F), pulse is 87/min, and blood pressure is 118/72 mm Hg. He is diagnosed with acute appendicitis and is taken to the operating room for an emergency laparoscopic appendectomy. The appendix is gangrenous and perforated with purulent fluid in the pelvis. Just after the appendiceal base is ligated, the patient shows muscle rigidity and profuse diaphoresis. His temperature is 39.1°C (102.4°F), pulse is 130/min, and blood pressure is 146/70 mm Hg. The pupils are equal and reactive to light. The end-tidal CO2 is 85 mm Hg. Which of the following is the most appropriate treatment for this patient's condition?",4,A,Dantrolene,Bromocriptine,Cyproheptadine,Surgical embolectomy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 15-year-old boy is brought to the emergency department because of severe abdominal pain and vomiting for 8 hours. He has had around 3–4 episodes of greenish colored vomit during this period. He has major depressive disorder with psychosis. His mother has Graves' disease. Current medications include sertraline and haloperidol. He appears uncomfortable. His temperature is 37.3°C (99.1°F), pulse is 87/min, and blood pressure is 118/72 mm Hg. He is diagnosed with acute appendicitis and is taken to the operating room for an emergency laparoscopic appendectomy. The appendix is gangrenous and perforated with purulent fluid in the pelvis. Just after the appendiceal base is ligated, the patient shows muscle rigidity and profuse diaphoresis. His temperature is 39.1°C (102.4°F), pulse is 130/min, and blood pressure is 146/70 mm Hg. The pupils are equal and reactive to light. The end-tidal CO2 is 85 mm Hg. Which of the following is the most appropriate treatment for this patient's condition?
###Options:
A.  Dantrolene
B.  Bromocriptine
C.  Cyproheptadine
D.  Surgical embolectomy

###Answer:","A. Dantrolene. This patient is experiencing neuroleptic malignant syndrome (NMS), a rare but potentially life-threatening complication of antipsychotic medications such as haloperidol. NMS is characterized by muscle rigidity, autonomic instability, and altered mental status. Dantrolene is a muscle relaxant used to treat NMS. The other options are not appropriate for this condition.",A,True
97e81ab0-f074-4115-8a6e-b224fefb7f8c,"After a T cell progenitor leaves the bone marrow, most of its development takes place in the thymus. It passes through several stages during its maturation. Positive selection is an important process during maturation of T lymphocytes, and it ensures the preservation of self-major histocompatibility complex (MHC)-restricted T cells. During which of the following developmental stages does a T cell undergo this process?","After a T cell progenitor leaves the bone marrow, most of its development takes place in the thymus. It passes through several stages during its maturation. Positive selection is an important process during maturation of T lymphocytes, and it ensures the preservation of self-major histocompatibility complex (MHC)-restricted T cells. During which of the following developmental stages does a T cell undergo this process?",4,B,Pre-T cell,Double-positive T cell,Single-positive CD4+ T cell,Single-positive CD8+ T cell,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: After a T cell progenitor leaves the bone marrow, most of its development takes place in the thymus. It passes through several stages during its maturation. Positive selection is an important process during maturation of T lymphocytes, and it ensures the preservation of self-major histocompatibility complex (MHC)-restricted T cells. During which of the following developmental stages does a T cell undergo this process?
###Options:
A.  Pre-T cell
B.  Double-positive T cell
C.  Single-positive CD4+ T cell
D.  Single-positive CD8+ T cell

###Answer:","C. Single-positive CD4+ T cell

Explanation: Positive selection occurs in the thymus during the maturation of single-positive CD4+ and CD8+ T cells. However, since the question asks for the stage of a T cell that undergoes positive selection, the correct answer is C, Single-positive CD4+ T cell. This is because positive selection occurs after the T cell has undergone rearrangement of its T cell receptor (TCR) genes and has expressed a functional TCR on its surface. Single-positive CD4+ T cells express only the CD4 coreceptor and have undergone positive selection in the thymus, while double-positive T cells still express both CD4 and CD8 coreceptors and have not yet undergone positive selection. Single-positive CD8+ T cells have undergone positive selection in the thymus but express only the CD8 coreceptor. Pre-T cells are immature T cell progenitors that have not yet undergone TCR gene rearrangement.",C,False
9af40359-e420-4374-a793-c529dc82070d,"A 28-year-old male presents with a recent onset of upsetting dreams, anxiety, and disturbing flashbacks. The patient reports that he returned from active duty in Iraq 3 months ago and was adjusting to life back at home until about 7 weeks ago when he began having intense fear of loud noises and seeing sudden flashbacks to bombing attacks he endured during his time in Iraq. He had to take a leave from his army instructor duties as he was not able to handle the familiar settings of practice shooting ranges and sudden loud explosions during battalion training. After refusing to leave his house, he was finally persuaded by his wife to visit your clinic. What is the most likely diagnosis?","A 28-year-old male presents with a recent onset of upsetting dreams, anxiety, and disturbing flashbacks. The patient reports that he returned from active duty in Iraq 3 months ago and was adjusting to life back at home until about 7 weeks ago when he began having intense fear of loud noises and seeing sudden flashbacks to bombing attacks he endured during his time in Iraq. He had to take a leave from his army instructor duties as he was not able to handle the familiar settings of practice shooting ranges and sudden loud explosions during battalion training. After refusing to leave his house, he was finally persuaded by his wife to visit your clinic. What is the most likely diagnosis?",4,C,Acute stress disorder,Performance anxiety,Posttraumatic stress disorder,Panic attack,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 28-year-old male presents with a recent onset of upsetting dreams, anxiety, and disturbing flashbacks. The patient reports that he returned from active duty in Iraq 3 months ago and was adjusting to life back at home until about 7 weeks ago when he began having intense fear of loud noises and seeing sudden flashbacks to bombing attacks he endured during his time in Iraq. He had to take a leave from his army instructor duties as he was not able to handle the familiar settings of practice shooting ranges and sudden loud explosions during battalion training. After refusing to leave his house, he was finally persuaded by his wife to visit your clinic. What is the most likely diagnosis?
###Options:
A.  Acute stress disorder
B.  Performance anxiety
C.  Posttraumatic stress disorder
D.  Panic attack

###Answer:",C. Posttraumatic stress disorder,C,True
5c7d4084-013f-48c4-8336-d4ce6fb5cfbc,"A patient with a1-antitrypsin deficiency is warned by his physician that his increasing dyspnea may be worsened by his continued cigarette smoking. Which of the following factors, released by both neutrophils and alveolar macrophages, is responsible for the patient's condition?","A patient with a1-antitrypsin deficiency is warned by his physician that his increasing dyspnea may be worsened by his continued cigarette smoking. Which of the following factors, released by both neutrophils and alveolar macrophages, is responsible for the patient's condition?",4,D,Major Basic Protein,Mucus,Surfactant,Elastase,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A patient with a1-antitrypsin deficiency is warned by his physician that his increasing dyspnea may be worsened by his continued cigarette smoking. Which of the following factors, released by both neutrophils and alveolar macrophages, is responsible for the patient's condition?
###Options:
A.  Major Basic Protein
B.  Mucus
C.  Surfactant
D.  Elastase

###Answer:",D. Elastase,D,True
bd4157f5-a55a-4fce-9493-b4dc9590d781,"A 54-year-old man comes to the physician for a routine health maintenance examination. He was diagnosed with type 2 diabetes mellitus 1 year ago. His only medication is metformin. His serum glucose is 186 mg/dL and his hemoglobin A1c is 7.6%. The physician prescribes an additional antidiabetic drug and counsels the patient on its delayed onset of action. At a follow-up appointment 4 weeks later, the patient reports that his home blood glucose readings have improved. He also mentions that he has had a weight gain of 4 kg (8.8 lb). The patient has most likely been treated with which of the following drugs?","A 54-year-old man comes to the physician for a routine health maintenance examination. He was diagnosed with type 2 diabetes mellitus 1 year ago. His only medication is metformin. His serum glucose is 186 mg/dL and his hemoglobin A1c is 7.6%. The physician prescribes an additional antidiabetic drug and counsels the patient on its delayed onset of action. At a follow-up appointment 4 weeks later, the patient reports that his home blood glucose readings have improved. He also mentions that he has had a weight gain of 4 kg (8.8 lb). The patient has most likely been treated with which of the following drugs?",4,C,Empagliflozin,Liraglutide,Rosiglitazone,Glyburide,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 54-year-old man comes to the physician for a routine health maintenance examination. He was diagnosed with type 2 diabetes mellitus 1 year ago. His only medication is metformin. His serum glucose is 186 mg/dL and his hemoglobin A1c is 7.6%. The physician prescribes an additional antidiabetic drug and counsels the patient on its delayed onset of action. At a follow-up appointment 4 weeks later, the patient reports that his home blood glucose readings have improved. He also mentions that he has had a weight gain of 4 kg (8.8 lb). The patient has most likely been treated with which of the following drugs?
###Options:
A.  Empagliflozin
B.  Liraglutide
C.  Rosiglitazone
D.  Glyburide

###Answer:","B. Liraglutide. Liraglutide is a GLP-1 receptor agonist, which can improve glucose levels and cause weight gain as a side effect. The delayed onset of action is also a characteristic of GLP-1 receptor agonists. Empagliflozin is an SGLT2 inhibitor, Rosiglitazone is a thiazolidinedione, and Glyburide is a sulfonylurea.",B,False
