sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
3d357da3b5eb16b5293f607f7d2b169d958d3006ff5b061547ae40a1427955fd,"40-year-old female with a history of B12 deficiency is diagnosed of pernicious anemia. Anti-parietal cell antibodies are detected on investigation.  These antibodies are directed against which of the following? 

",no rationale,5,A,"H+, K+ ATPase",Acetylcholine receptors,gastrin receptors,prostaglandin receptors,Histamine receptors.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 40-year-old female with a history of B12 deficiency is diagnosed of pernicious anemia. Anti-parietal cell antibodies are detected on investigation.  These antibodies are directed against which of the following? 


###Options:
A.  H+, K+ ATPase
B.  Acetylcholine receptors
C.  gastrin receptors
D.  prostaglandin receptors
E.  Histamine receptors.

###Answer: The correct letter option is ", A.,A,True
b6951c251d1c49aa6164b4dc96eb4ac2af55b2a6c2a33b3cf5964b8eab1e13ed,"Which of the following is the most important symptom to ask about to make a diagnosis of Depression?
 




",no rationale,5,B,Anhedonia,Sad Mood,Anergia,Withdrawal,None of the Above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is the most important symptom to ask about to make a diagnosis of Depression?
 





###Options:
A.  Anhedonia
B.  Sad Mood
C.  Anergia
D.  Withdrawal
E.  None of the Above

###Answer: The correct letter option is ", A.,A,False
9b980ee354433f49f5165addeebd8510f59d3545817a45281b4997c78688fc53,Which of the following is the treatment of nematode infestation in children,no rationale,4,D,A.​Mefloquine,B.​Niclosamide,C.​Praziquantel,D.​Mebendazole,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is the treatment of nematode infestation in children
###Options:
A.  A.​Mefloquine
B.  B.​Niclosamide
C.  C.​Praziquantel
D.  D.​Mebendazole

###Answer: The correct letter option is ", D.,D,True
0682270a888770e0f1c852e39a996b3fc27b48fa9201815a19f39947819e3e72,"Withdrawal symptoms of Opioid use include 
 
 


",no rationale,5,B,Hypersomnia,Insomnia,Constipation,Euphoria,Respiratory depression,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Withdrawal symptoms of Opioid use include 
 
 



###Options:
A.  Hypersomnia
B.  Insomnia
C.  Constipation
D.  Euphoria
E.  Respiratory depression

###Answer: The correct letter option is ", B.,B,True
3ea8e5c65a4c0d607f72dfa7061f0ad3d28d816e8bcacf4f3883899248665bf5,111. The most common cerebral palsy associated with seizures;,no rationale,4,C,A.​Spastic Diplegia,B.​Spastic Hemiplegia,C.​Spastic Quadriplegia,D.​Hypotonic Cerebral Palsy,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 111. The most common cerebral palsy associated with seizures;
###Options:
A.  A.​Spastic Diplegia
B.  B.​Spastic Hemiplegia
C.  C.​Spastic Quadriplegia
D.  D.​Hypotonic Cerebral Palsy

###Answer: The correct letter option is ", C.,C,True
2e789dc5f713fd07621b1a6551fd8e97ee3df513eabf13e9d40c89e73248f256,"Korsakoff psychosis 


",no rationale,5,E,F:M =1:1.7,Females tend to present 10-20 years earlier than men,1 in 9 long stay psychiatric patients have alcohol brain damage,Large increase between 1990 and 1995 due to withdrawal of parenterovite from the market,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Korsakoff psychosis 



###Options:
A.  F:M =1:1.7
B.  Females tend to present 10-20 years earlier than men
C.  1 in 9 long stay psychiatric patients have alcohol brain damage
D.  Large increase between 1990 and 1995 due to withdrawal of parenterovite from the market
E.  None of the above

###Answer: The correct letter option is ", C.,C,False
f609fc6b6aba2fdea28527c8f625cfb5de6c6264607b732f551ef4fe18aa42b9,"25-year-old on long term proton pump inhibitors presents to the OPD for 
follow up. She wants to know if she can start another medication prescribed by 
her family physician. The absorption of which of the following medications is not affected by PPIs? 
",no rationale,5,E,Iron,Digoxin,Ampicillin,Ketoconazole,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 25-year-old on long term proton pump inhibitors presents to the OPD for 
follow up. She wants to know if she can start another medication prescribed by 
her family physician. The absorption of which of the following medications is not affected by PPIs? 

###Options:
A.  Iron
B.  Digoxin
C.  Ampicillin
D.  Ketoconazole
E.  None of the above

###Answer: The correct letter option is ", B.,B,False
d7c267fea75b437bd973f16ed44b7cfb687f3a143f6124ced161955914391403,"110. Which is not a common long -term complication of perinatal asphyxia
 ",no rationale,4,C,A.​Gross motor disorders,B.​Learning difficulties,C.​Macrocephaly,D.​Deafness,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 110. Which is not a common long -term complication of perinatal asphyxia
 
###Options:
A.  A.​Gross motor disorders
B.  B.​Learning difficulties
C.  C.​Macrocephaly
D.  D.​Deafness

###Answer: The correct letter option is ", C.,C,True
bf9a7a715b9e2b7c9702ab580d40f1152d26c8e83a7f64f75596fed9ee05c680,"Marchiafava-Bignami disease presents with 
 
 


",no rationale,5,A,Ataxia,Hearing voices,No impairment in consciousness,Moderate impairment in consciousness,Visual hallucinations,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Marchiafava-Bignami disease presents with 
 
 



###Options:
A.  Ataxia
B.  Hearing voices
C.  No impairment in consciousness
D.  Moderate impairment in consciousness
E.  Visual hallucinations

###Answer: The correct letter option is ", D.,D,False
05007fb36655f5f02b7395b4e321bddd14c43a5f972e598365294176714c4d24,H pylori is a known cause of peptic ulcer disease. Which of the following enzymes is not related to H pylori?,no rationale,5,C,Urease,Vac A,GAD,Cag A,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: H pylori is a known cause of peptic ulcer disease. Which of the following enzymes is not related to H pylori?
###Options:
A.  Urease
B.  Vac A
C.  GAD
D.  Cag A
E.  None of the above

###Answer: The correct letter option is ", C.,C,True
73f135d4c8d80bac4c2b65a6477994c158797b43cb5e2f95018b55a53b99e004,"109. Predictive risk for developing epilepsy after febrile seizure in children include the following
except
",no rationale,4,B,A.​Abnormal neurological exam before onset of the febrile seizure,B.​Febrile seizure within an hour of the onset of fever,C.​History of Complex seizure,D.​First degree relative with epilepsy,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 109. Predictive risk for developing epilepsy after febrile seizure in children include the following
except

###Options:
A.  A.​Abnormal neurological exam before onset of the febrile seizure
B.  B.​Febrile seizure within an hour of the onset of fever
C.  C.​History of Complex seizure
D.  D.​First degree relative with epilepsy

###Answer: The correct letter option is ", B.,B,True
c7aac2c6f64a561e5502cf98c74ef04f3f640b417400ed193c90d5b47cb0e378,"Psychiatric disorders commonly associated with alcoholism include the following except;



 

",no rationale,5,C,Affective disorders,Anxiety disorders,Intellectual disability,Schizophrenia,Personality disorders,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Psychiatric disorders commonly associated with alcoholism include the following except;



 


###Options:
A.  Affective disorders
B.  Anxiety disorders
C.  Intellectual disability
D.  Schizophrenia
E.  Personality disorders

###Answer: The correct letter option is ", C.,C,True
ed9c5bdb8b3f3e0bac14e4fd5653714c7fce9e7ae51a75ea6b975ad2f31d9b3d,"A laboratory test of significance in alcohol use disorders is 


 


",no rationale,5,A,Raised GGT,Normal MCV,ALT>AST,Carbohydrate deficient transferrin cannot be detected,Low MCV,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A laboratory test of significance in alcohol use disorders is 


 



###Options:
A.  Raised GGT
B.  Normal MCV
C.  ALT>AST
D.  Carbohydrate deficient transferrin cannot be detected
E.  Low MCV

###Answer: The correct letter option is ", A.,A,True
964a4b54a16f19aea684a5c2d00540a963422f2a9d99101448dc64632d6615ca,"108. Key components of management of a 7-month-old child hospitalized with acute bronchiolitis
",no rationale,4,A,A.​Maintenance of adequate hydration,B.​Administration of low dose prednisolone,C.​Administration of appropriate antibiotics,D.​Chest physiotherapy to improve respiratory functions,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 108. Key components of management of a 7-month-old child hospitalized with acute bronchiolitis

###Options:
A.  A.​Maintenance of adequate hydration
B.  B.​Administration of low dose prednisolone
C.  C.​Administration of appropriate antibiotics
D.  D.​Chest physiotherapy to improve respiratory functions

###Answer: The correct letter option is ", A.,A,True
6d4bd2d431159719fbe522ce95638f3494dd88a99b9b55ee74a5a7da3a0ba1ab,"All of the following investigate iron status except
",no rationale,5,B,Serum Iron,TIBC,RDW,%saturation of transferrin,Serum ferritin,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: All of the following investigate iron status except

###Options:
A.  Serum Iron
B.  TIBC
C.  RDW
D.  %saturation of transferrin
E.  Serum ferritin

###Answer: The correct letter option is ", C.,C,False
270a7ddf786cffd5b1de4ffb2b4fc05839c23c111903e241f12996e8ccd1fe25,"The following are true about Alcoholic hallucinosis except





",no rationale,5,A,Common condition in which auditory hallucinations occur,Rare condition in which auditory hallucinations occur,Usually clears in a few days,Maybe followed by delusional misinterpretation,A proportion of patients later develop schizophrenia,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The following are true about Alcoholic hallucinosis except






###Options:
A.  Common condition in which auditory hallucinations occur
B.  Rare condition in which auditory hallucinations occur
C.  Usually clears in a few days
D.  Maybe followed by delusional misinterpretation
E.  A proportion of patients later develop schizophrenia

###Answer: The correct letter option is ", B.,B,False
6e64fac478bc8db7b0ebc5b99b85177df9d811fe0d1dd01a69377036eb8ca1af,"A 6-year-old child was referred from the hospital with a referral letter which indicates the
following findings; muffled heart sounds, reduced blood pressure, bradycardia and an
accompanying X-ray showed a globular heart. The most likely diagnosis is",no rationale,4,B,A.​Pleural effusion,B.​Pericardial effusion,C.​Dilated cardiomyopathy,D.​Ventricular septal defect,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 6-year-old child was referred from the hospital with a referral letter which indicates the
following findings; muffled heart sounds, reduced blood pressure, bradycardia and an
accompanying X-ray showed a globular heart. The most likely diagnosis is
###Options:
A.  A.​Pleural effusion
B.  B.​Pericardial effusion
C.  C.​Dilated cardiomyopathy
D.  D.​Ventricular septal defect

###Answer: The correct letter option is ", B.,B,True
3b0144eb587d246bc16f8b6ff209df087644e8f73ca2e5a9d082e70be66da0d4,"106. 23-month-old, 2-day history of swollen, right knee. The knee has reduced mobility,
differential warmth and was tender. What would you do as the house officer?",no rationale,4,B,A.​Ask the parents if they abuse their child,B.​Recommend aspiration of the knee,C.​Refer to the orthopaedic surgeon immediately,D.​Request a clotting profile,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 106. 23-month-old, 2-day history of swollen, right knee. The knee has reduced mobility,
differential warmth and was tender. What would you do as the house officer?
###Options:
A.  A.​Ask the parents if they abuse their child
B.  B.​Recommend aspiration of the knee
C.  C.​Refer to the orthopaedic surgeon immediately
D.  D.​Request a clotting profile

###Answer: The correct letter option is ", B.,B,True
fcda4a9e16ffc203979554c7bec2cb3f9b56da2d2dd04900d763ccbf6538bf16,"The HAM-A is a rating scale in the diagnosis and management of 
 



 
",no rationale,5,C,Depression,PTSD,Generalized Anxiety Disorder,Anxiety disorders,Panic disorders,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The HAM-A is a rating scale in the diagnosis and management of 
 



 

###Options:
A.  Depression
B.  PTSD
C.  Generalized Anxiety Disorder
D.  Anxiety disorders
E.  Panic disorders

###Answer: The correct letter option is ", D.,D,False
9d0fc1520c4e4927321925eea9b1766738356d575712db777a73237d303f0bc2,Which is likely to indicate abnormal foetal-neonatal transition?,no rationale,4,C,A.​Pulmonary vascular resistance decreases,B.​Systemic vascular resistance increases,C.​Pulmonary blood flow decreases,D.​Ductus venosus closes,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which is likely to indicate abnormal foetal-neonatal transition?
###Options:
A.  A.​Pulmonary vascular resistance decreases
B.  B.​Systemic vascular resistance increases
C.  C.​Pulmonary blood flow decreases
D.  D.​Ductus venosus closes

###Answer: The correct letter option is ", C.,C,True
e5084dcf617be389261c9cc0fbd5edcce037afabc5b631df69fb42915c7c147f,"The fear Network is made up of the following structures 



",no rationale,5,B,"Amygdala, Hippocampus, insula","Amygdala, Insula, Anterior cingulate cortex","Amygdala, Anterior Cingulate cortex and hippocampus","Amygdala, pituitary gland, cerebral cortex","Amygdala, cerebral cortex, hippocampus","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The fear Network is made up of the following structures 




###Options:
A.  Amygdala, Hippocampus, insula
B.  Amygdala, Insula, Anterior cingulate cortex
C.  Amygdala, Anterior Cingulate cortex and hippocampus
D.  Amygdala, pituitary gland, cerebral cortex
E.  Amygdala, cerebral cortex, hippocampus

###Answer: The correct letter option is ", B.,B,True
025aa6e39bf6f70f67102f5ed6568e777da0afa3a0d24ff3bfd41d7fbf048027,"Regarding epidemiology of anxiety disorders;
 




",no rationale,5,A,All anxiety disorders are common in females,The least common anxiety disorder is social phobia,The lifetime prevalence of anxiety disorder is about 20% in females,The most common anxiety disorder in females is PTSD,Lifetime prevalence in males is 10%,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Regarding epidemiology of anxiety disorders;
 





###Options:
A.  All anxiety disorders are common in females
B.  The least common anxiety disorder is social phobia
C.  The lifetime prevalence of anxiety disorder is about 20% in females
D.  The most common anxiety disorder in females is PTSD
E.  Lifetime prevalence in males is 10%

###Answer: The correct letter option is ", C.,C,False
18bdd0ed88c9935c6d4552e12bea9652096157c251f930ca7e1de91718501ffb,"104. Which of the following could likely differentiate between a right sided pneumothorax and a right sided pleural effusion?
 ",no rationale,4,B,A.​Breath sounds,percussion note,C.​Respiratory Rate,mediastinal shift,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 104. Which of the following could likely differentiate between a right sided pneumothorax and a right sided pleural effusion?
 
###Options:
A.  A.​Breath sounds
B.  percussion note
C.  C.​Respiratory Rate
D.  mediastinal shift

###Answer: The correct letter option is ", B.,B,True
a1024af639ce9abcf158c4e3d39971e89889c355cfb0cbe223de37cd0644e85f,"Causes of microcytic hypochromic anemias include all the following except:

","Pernicious anemia is a type of megaloblastic anemia, related to the lack of intrinsic factors in the stomach preventing the absorption of cobalamin",5,B,Sideroblastic anemia,Pernicious anemia,Iron deficiency anemia,Helminthiasis,none of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Causes of microcytic hypochromic anemias include all the following except:


###Options:
A.  Sideroblastic anemia
B.  Pernicious anemia
C.  Iron deficiency anemia
D.  Helminthiasis
E.  none of the above

###Answer: The correct letter option is ", B.,B,True
f25344da23c3a9aa7f2954ba756f59f59ef9b3c2a41ac46ae058fe09d2485bf3,"103. As the house officer on duty, you notice a 9-day-old preterm infant has a distended
abdomen which is not resolving after 4 hours. What is your next action
 ",no rationale,4,B,"A.​Examine nursing charts, reassure mother, inform senior colleague",B.​Pass NG tube to aspirate gastric content and decompress stomach,"C.​Secure IV line, take blood for grouping and cross-matching, start antibiotics",D.​Urgent abdominal Xray to exclude perforation,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 103. As the house officer on duty, you notice a 9-day-old preterm infant has a distended
abdomen which is not resolving after 4 hours. What is your next action
 
###Options:
A.  A.​Examine nursing charts, reassure mother, inform senior colleague
B.  B.​Pass NG tube to aspirate gastric content and decompress stomach
C.  C.​Secure IV line, take blood for grouping and cross-matching, start antibiotics
D.  D.​Urgent abdominal Xray to exclude perforation

###Answer: The correct letter option is ", B.,B,True
d0db0920f973a2835c3002f90cfc6d36f14dca1167ba2aea6d903496f4b45877,"In Post-Traumatic Stress Disorder, patient relives the trauma in this form. Choose the correct pairing;

 
 
 
",no rationale,5,C,Flashbacks and nightmares while sleeping,Flashbacks and nightmares while awake,Flashbacks while awake and nightmares while sleeping,Flashbacks while sleeping and nightmares while awake,Neither flashbacks nor nightmares occur,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: In Post-Traumatic Stress Disorder, patient relives the trauma in this form. Choose the correct pairing;

 
 
 

###Options:
A.  Flashbacks and nightmares while sleeping
B.  Flashbacks and nightmares while awake
C.  Flashbacks while awake and nightmares while sleeping
D.  Flashbacks while sleeping and nightmares while awake
E.  Neither flashbacks nor nightmares occur

###Answer: The correct letter option is ", C.,C,True
6dab39a420cc3013c7c6e7216079f6616d7f3c837f35f52b2ba2f049a4db8391,"Which of the following is the correct order of progression of secondary sexual characteristics
in boys (paraphrased)
",no rationale,4,A,Increase in testicular volume- pubic hair- axillary hair- voice change,B.​Increase in testicular volume- axillary hair- pubic hair- voice change,C.​Axillary hair- pubic hair- increase in testicular volume- voice change,D.​Axillary hair- increase in testicular volume- pubic hair- voice change,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is the correct order of progression of secondary sexual characteristics
in boys (paraphrased)

###Options:
A.  Increase in testicular volume- pubic hair- axillary hair- voice change
B.  B.​Increase in testicular volume- axillary hair- pubic hair- voice change
C.  C.​Axillary hair- pubic hair- increase in testicular volume- voice change
D.  D.​Axillary hair- increase in testicular volume- pubic hair- voice change

###Answer: The correct letter option is ", A.,A,True
7019d6ab079bf777b16a7737f0eebc5043f8c33761ae1dae62643c39297a7472,"An obsession as defined in Obsessive Compulsive Disorder is ;
 


 

",no rationale,5,A,"Recurrent, intrusive, ego-dystonic thought, impulse or image","Recurrent, intrusive , ego-dystonic voice","Recurrent, intrusive, ego-dystonic feeling","Recurrent, intrusive, ego-dystonic pain","Recurrent, intrusive, ego-dystonic sensation","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: An obsession as defined in Obsessive Compulsive Disorder is ;
 


 


###Options:
A.  Recurrent, intrusive, ego-dystonic thought, impulse or image
B.  Recurrent, intrusive , ego-dystonic voice
C.  Recurrent, intrusive, ego-dystonic feeling
D.  Recurrent, intrusive, ego-dystonic pain
E.  Recurrent, intrusive, ego-dystonic sensation

###Answer: The correct letter option is ", A.,A,True
2898b937c98f6e937a14775d81c38fed2dfe9cc1b62cfe432e31d92fb9fb7230,"Agoraphobia is characterized by the following except;

 
 ",no rationale,5,C,Fear of crowds,Fear of public spaces,Fear of staying at home,Fear of traveling alone,"In chronic states, the patient may become totally house bound","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Agoraphobia is characterized by the following except;

 
 
###Options:
A.  Fear of crowds
B.  Fear of public spaces
C.  Fear of staying at home
D.  Fear of traveling alone
E.  In chronic states, the patient may become totally house bound

###Answer: The correct letter option is ", C.,C,True
ebad60a2fb8c4335a96c05725dd6298c8ae57b359353ff8b05e25f6207c99ee1,"5-week-old child is rushed to the ER with cough, fast breathing, tachycardia and poor
feeding. Abdominal exam reveals tender enlarged liver. What is the possible cause?

 ",no rationale,4,D,A.​Septicaemia,galactosemia,pneumonia,congestive cardiac failure,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 5-week-old child is rushed to the ER with cough, fast breathing, tachycardia and poor
feeding. Abdominal exam reveals tender enlarged liver. What is the possible cause?

 
###Options:
A.  A.​Septicaemia
B.  galactosemia
C.  pneumonia
D.  congestive cardiac failure

###Answer: The correct letter option is ", A.,A,False
7066658040a419f69028c04804d644b8060bea92ee8fec7a2ef561be18a4efe4,"Reticulocytes can be seen in:
",A higher than normal reticulocyte count may indicate: Anemia due to red blood cells being destroyed earlier than normal (hemolysis) and Bleeding,5,C,Hypoplastic anemia,Iron overload,Hemolysis,none of the above.,all of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Reticulocytes can be seen in:

###Options:
A.  Hypoplastic anemia
B.  Iron overload
C.  Hemolysis
D.  none of the above.
E.  all of the above

###Answer: The correct letter option is ", C.,C,True
dd3a52114f6bb612439d06292ced0805a7d40e3101e2c939fd693e504b58c3e0,"This is an example of a simple phobia 
 

 
 

",no rationale,5,A,Fear of heights,Fear of being killed,Fear of dying,Fear of books,Fear of exams,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: This is an example of a simple phobia 
 

 
 


###Options:
A.  Fear of heights
B.  Fear of being killed
C.  Fear of dying
D.  Fear of books
E.  Fear of exams

###Answer: The correct letter option is ", A.,A,True
ea92a7fcb532a92d1d5e11343e0d3432b8c18b762097e9277c6849f612e722ab,Which of the following is false regarding ventricular septal defect,no rationale,4,A,A.​causes symptoms in the first week of life,B.​ closes spontaneously in most children,C.​ a large septal defect is associated with recurrent chest infections,D.​can lead to heart failure,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is false regarding ventricular septal defect
###Options:
A.  A.​causes symptoms in the first week of life
B.  B.​ closes spontaneously in most children
C.  C.​ a large septal defect is associated with recurrent chest infections
D.  D.​can lead to heart failure

###Answer: The correct letter option is ", A.,A,True
f6c74920730b1f26dd781da4dde472c53c2d8217fc68443e0133ded9038d40b5,The following vaccines prevent respiratory illnesses,no rationale,4,B,measles,mumps,rubella,bcg,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The following vaccines prevent respiratory illnesses
###Options:
A.  measles
B.  mumps
C.  rubella
D.  bcg

###Answer: The correct letter option is ", D.,D,False
3ce1d954b35d9554093f7b73445338a592e87d7c419cafc9446c22a9d008628d,"6. The normal HB level for an adult male is :
", The normal HB level for an adult male is 13-19 g/dl ,5,A,13-19 g/dl,11-16g/dl,12-16g/dl,15-18g/dl,13-17g/dl,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 6. The normal HB level for an adult male is :

###Options:
A.  13-19 g/dl
B.  11-16g/dl
C.  12-16g/dl
D.  15-18g/dl
E.  13-17g/dl

###Answer: The correct letter option is ", A.,A,True
1f056e38fd3eebbc9f1b4cf4f35837c38f78385d55b4180c95a4946fcdd7ac91,"97.​Pyloric stenosis may cause the following except
",no rationale,4,B,A.​Hypokalaemia,hyperchloraemia,hyponatremia,D.​Metabolic acidosis,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 97.​Pyloric stenosis may cause the following except

###Options:
A.  A.​Hypokalaemia
B.  hyperchloraemia
C.  hyponatremia
D.  D.​Metabolic acidosis

###Answer: The correct letter option is ", D.,D,False
0db7a95bfc4e0878288759ca5765a17a12890959879813b4a5c084e000f843b4,"Foreign body in the respiratory tract may cause the following except
",no rationale,4,C,A.​Unilateral hyperinflation,atelectasis,mediastinal.shift,wheeze,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Foreign body in the respiratory tract may cause the following except

###Options:
A.  A.​Unilateral hyperinflation
B.  atelectasis
C.  mediastinal.shift
D.  wheeze

###Answer: The correct letter option is ", C.,C,True
0c6fabfe85fff9288c62cdf1da11fa37386cc7f007f366f8b75148438ab1a68a,"Anticipatory anxiety refers to :




",no rationale,5,B,Increased periods of tension when anticipating bad news,Periods of intense worry between panic episodes,Fear of anticipation,Anticipating good news,All of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Anticipatory anxiety refers to :





###Options:
A.  Increased periods of tension when anticipating bad news
B.  Periods of intense worry between panic episodes
C.  Fear of anticipation
D.  Anticipating good news
E.  All of the above

###Answer: The correct letter option is ", B.,B,True
68ac545a478345ecece5cc9cc86d5c0e4ae436f375715839511d8ac0b844aab2,"The normal red cell life span is approximately:

",The normal time of RBC senescent (age-related) death in adults is approximately 110 to 120 days. ,5,B,10 days,120 days,20 days,200 days,30 days,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The normal red cell life span is approximately:


###Options:
A.  10 days
B.  120 days
C.  20 days
D.  200 days
E.  30 days

###Answer: The correct letter option is ", B.,B,True
1b4b6773e519ab9d1006bc974b7938590b5233cf0b9696f4c1de146c4dd744ef,95.​Aganglionic megacolon typically presents with the following except,no rationale,4,B,A.​Fever,B.​Constipation from first day,C.​Abdominal distension,D.​Failure to thrive,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 95.​Aganglionic megacolon typically presents with the following except
###Options:
A.  A.​Fever
B.  B.​Constipation from first day
C.  C.​Abdominal distension
D.  D.​Failure to thrive

###Answer: The correct letter option is ", A.,A,False
