sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
50febaa906b1ab379eb347499c07621548ca0a0c4d08751713b7746c0158a396,Which of the following is not a risk factor for community-acquired pneumonia?,no rationale,5,D,Alcoholism,Diabetes,COPD,Endotracheal intubation for 5 days,Steroid use,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is not a risk factor for community-acquired pneumonia?
###Options:
A.  Alcoholism
B.  Diabetes
C.  COPD
D.  Endotracheal intubation for 5 days
E.  Steroid use

###Answer: The correct letter option is ", E. Steroid use which is NOT a risk factor for community-acquired pneumonia.,E,False
f8e762bea5aa9065ddd5fef30e63d9f483195819b150f815d1e554f13a926fab,Which of the following is true regarding tuberculosis?,no rationale,5,B,Tuberculin skin test is diagnostic,First-line therapy in adults consists of 4 drugs,A vaccine is not available,MDR-TB refers to TB that is resistant to Pyrazinamide and Ethambutol,It does not affect cattle,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is true regarding tuberculosis?
###Options:
A.  Tuberculin skin test is diagnostic
B.  First-line therapy in adults consists of 4 drugs
C.  A vaccine is not available
D.  MDR-TB refers to TB that is resistant to Pyrazinamide and Ethambutol
E.  It does not affect cattle

###Answer: The correct letter option is ", C.  A vaccine is not available.,C,False
0745f4f57ccffc17a2901751506b6a829d3af6df2c9379902d73ff9c1ce8ccb6,Vaccination is a prevention method for all the following infections except,no rationale,5,D,Pneumococcal pneumonia,Haemophilus influenza meningitis,Meningococcal septicaemia,Brucellosis,Tetanus,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Vaccination is a prevention method for all the following infections except
###Options:
A.  Pneumococcal pneumonia
B.  Haemophilus influenza meningitis
C.  Meningococcal septicaemia
D.  Brucellosis
E.  Tetanus

###Answer: The correct letter option is "," D. Brucellosis, as vaccination is not used as a prevention method for this infection.",D,True
984fddc95a3da8d6fb9182767c130e4629191b7d5516bdeef92f3f55be121cdc,Which of these does not cause watery diarrhea,no rationale,5,D,Norovirus,Cryptosporidium,Vibrio cholerae,Shigella,Staphylococcus aureus,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of these does not cause watery diarrhea
###Options:
A.  Norovirus
B.  Cryptosporidium
C.  Vibrio cholerae
D.  Shigella
E.  Staphylococcus aureus

###Answer: The correct letter option is ", D.  Shigella.,D,True
f300872f6e9f68452e5693fb747a4f37aca4bd51f319e038ada9a5ac6efe15d3,Which type of human papillomavirus s classified as low-risk mucosal type HPV?,no rationale,5,A,"types 6,11,42","types 6,16,18","types 30,31, 22","type 16,18",none of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which type of human papillomavirus s classified as low-risk mucosal type HPV?
###Options:
A.  types 6,11,42
B.  types 6,16,18
C.  types 30,31, 22
D.  type 16,18
E.  none of the above

###Answer: The correct letter option is "," A.  types 6,11,42.  Explanation: Low-risk mucosal type HPV are associated with lesions that are almost always benign and result in only mild pathology in humans. The prototype of this group is HPV type 6, which, as part of the normal human oral flora, can occasionally become overrepresented in certain individuals and cause overgrowth of the squamous epithelium, sometimes resulting in benign epidermoid papillomas or warts. HPV type 11 is another",A,True
ce366707f28ad2a804e4986497031bc156cef06847de2bd01f592ce6df6e40ec,"A 24-year-old presents with fever, dyspnea, and cough for 3 weeks. Chest auscultation is unremarkable. Chest radiograph shows bilateral peri-hilar interstitial infiltrates in a butterfly pattern. His HIV antibody test is positive. Which of the following is TRUE?",no rationale,5,E,Cryptococcosis is the most likely diagnosis,Cotrimoxazole is second-line therapy in patients who do not respond to macrolides,Dapsone has no role in the management,Tuberculous lymphadenitis explains the findings,Oral corticosteroids are indicated if oxygen saturation falls below 88%,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 24-year-old presents with fever, dyspnea, and cough for 3 weeks. Chest auscultation is unremarkable. Chest radiograph shows bilateral peri-hilar interstitial infiltrates in a butterfly pattern. His HIV antibody test is positive. Which of the following is TRUE?
###Options:
A.  Cryptococcosis is the most likely diagnosis
B.  Cotrimoxazole is second-line therapy in patients who do not respond to macrolides
C.  Dapsone has no role in the management
D.  Tuberculous lymphadenitis explains the findings
E.  Oral corticosteroids are indicated if oxygen saturation falls below 88%

###Answer: The correct letter option is "," C.  Dapsone has no role in the management. Explanation: The correct answer is 'Dapsone has no role in the management.' The patient's presentation of fever, cough, and shortness of breath, along with bilateral peri-hilar interstitial infiltrates on chest X-ray in a butterfly pattern, and a positive HIV antibody test, is highly suggestive of Pneumocystis jirovecii pneumonia (PCP). PCP is a common opportunistic infection in individuals with weakened",C,False
4dfb1aac72dac5f2def1dddeddd7a439c8b74f94ff8a942d10e9112d7bb21f8c,"One of the commonest gastrointestinal diseases is irritable bowel syndrome which is said to be a functional disorder. The diagnostic criteria for this is?

",no rationale,5,B,Boston criteria,Rome criteria,Munich criteria,Helsinki criteria,Nairobi criteria,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: One of the commonest gastrointestinal diseases is irritable bowel syndrome which is said to be a functional disorder. The diagnostic criteria for this is?


###Options:
A.  Boston criteria
B.  Rome criteria
C.  Munich criteria
D.  Helsinki criteria
E.  Nairobi criteria

###Answer: The correct letter option is ", Rome criteria.,,False
c04a3c73ad6c749bcbb34e46aa083f65088aebc433d4f916a0234670b84b8eda,A Level Six student doing a clinical clerkship in the medical wards is concerned about the risk of getting tuberculosis. Which of the following is TRUE?,no rationale,5,C,He should get vaccinated with BCG,A positive Mantoux test indicates excellent protection against TB,N-95 Filter is more effective than a surgical mask in preventing aerosol inhalation,"He should offer IPT (Isoniazid preventive therapy) to HIV patients with cough, fever, and night sweats",He should delay anti-retroviral therapy in HIV/TB co-infected patients till they complete TB therapy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A Level Six student doing a clinical clerkship in the medical wards is concerned about the risk of getting tuberculosis. Which of the following is TRUE?
###Options:
A.  He should get vaccinated with BCG
B.  A positive Mantoux test indicates excellent protection against TB
C.  N-95 Filter is more effective than a surgical mask in preventing aerosol inhalation
D.  He should offer IPT (Isoniazid preventive therapy) to HIV patients with cough, fever, and night sweats
E.  He should delay anti-retroviral therapy in HIV/TB co-infected patients till they complete TB therapy

###Answer: The correct letter option is "," E. He should delay anti-retroviral therapy in HIV/TB co-infected patients till they complete TB therapy. Explanation: In the management of patients with tuberculosis (TB) who are also infected with the human immunodeficiency virus (HIV), the administration of antiretroviral therapy (ART) needs to be carefully coordinated with TB treatment. The recommendation to delay ART until the completion of TB therapy is based on several principles of infectious disease management. Firstly, TB is known to react",E,False
55be7cddeabd19a524e9d3bf84eb916fff29139c400347396c1276d7ff3f1b18,When considering preventive therapy in HIV patients which of these statements is TRUE?,no rationale,5,C,Universal prophylaxis with Cotrimoxazole is mandatory for all patients unless contraindicated,Dapsone can be used when Cotrimoxazole is contraindicated for prophylaxis and should be continued indefinitely,Primary prophylaxis for PCP may be discontinued when the CD4 is maintained >200cells/uL for more than 6 months,A course of Isoniazid preventive therapy should only be offered to patients who have a history of TB contact,Pre-emptive Fluconazole therapy should be given to all patients with a CD4 < 100cells/uL when they are initiating antiretroviral treatment,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: When considering preventive therapy in HIV patients which of these statements is TRUE?
###Options:
A.  Universal prophylaxis with Cotrimoxazole is mandatory for all patients unless contraindicated
B.  Dapsone can be used when Cotrimoxazole is contraindicated for prophylaxis and should be continued indefinitely
C.  Primary prophylaxis for PCP may be discontinued when the CD4 is maintained >200cells/uL for more than 6 months
D.  A course of Isoniazid preventive therapy should only be offered to patients who have a history of TB contact
E.  Pre-emptive Fluconazole therapy should be given to all patients with a CD4 < 100cells/uL when they are initiating antiretroviral treatment

###Answer: The correct letter option is "," A. Universal prophylaxis with Cotrimoxazole is mandatory for all patients unless contraindicated. Explanation: In HIV management, universal prophylaxis with Cotrimoxazole is indeed mandatory for all patients unless contraindicated. Cotrimoxazole (also known as Sulfamethoxazole/Trimethoprim) is an antibiotic combination used for prophylaxis in HIV patients to prevent opportunistic infections such as Pneumocystis jirovecii pneumonia (PCP",A,False
2d8c68c31e96346d612cf7469f46625660398bd5ed3d3af6f1342e585f134135,A patient who has been on antiretrovirals for 6 years and who has maintained undetectable viral loads with his first-line regimen presents with an HIV-RNA viral load of 245 copies/ml. Which of the following is TRUE?,no rationale,5,A,An intercurrent infection can cause this,He should have adherence counseling and directly observed treatment and repeat the viral load in a year,"A repeat viral load should be done in 6 months and if similar levels are obtained, he should be switched to a second-line regimen",The viremia would be expected to continue rising with time,Laboratory variations and errors are not a consideration,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A patient who has been on antiretrovirals for 6 years and who has maintained undetectable viral loads with his first-line regimen presents with an HIV-RNA viral load of 245 copies/ml. Which of the following is TRUE?
###Options:
A.  An intercurrent infection can cause this
B.  He should have adherence counseling and directly observed treatment and repeat the viral load in a year
C.  A repeat viral load should be done in 6 months and if similar levels are obtained, he should be switched to a second-line regimen
D.  The viremia would be expected to continue rising with time
E.  Laboratory variations and errors are not a consideration

###Answer: The correct letter option is "," A An intercurrent infection can cause this. Explanation: An undetectable viral load (<50 copies/ml) is the goal of first-line antiretroviral therapy (ART) for HIV patients, indicating successful suppression of viral replication. However, an isolated finding of viral load elevations, such as 245 copies/ml in this context, could be due to various factors. 'An intercurrent infection' is a plausible cause for this isolated elevation. HIV immunosuppression increases susceptibility to infections",,False
62eab5c1dbf986c862be8542e0c227c4bccd235658556ec1b556f96d3029789c,"With regards to antiretroviral drugs, which of these statements is TRUE?",no rationale,5,C,Zidovudine and Abacavir are both thymidine analogs,Dolutegravir has a low genetic barrier to resistance,Enfuvirtide exerts its action by binding to gp41,Non-nucleoside reverse transcriptase inhibitors can be used to treat both HIV-1 and HIV-2 infections,"Boosting with ritonavir increases the metabolism of the partner drug, thereby reducing toxicity","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: With regards to antiretroviral drugs, which of these statements is TRUE?
###Options:
A.  Zidovudine and Abacavir are both thymidine analogs
B.  Dolutegravir has a low genetic barrier to resistance
C.  Enfuvirtide exerts its action by binding to gp41
D.  Non-nucleoside reverse transcriptase inhibitors can be used to treat both HIV-1 and HIV-2 infections
E.  Boosting with ritonavir increases the metabolism of the partner drug, thereby reducing toxicity

###Answer: The correct letter option is "," D.  Non-nucleoside reverse transcriptase inhibitors can be used to treat both HIV-1 and HIV-2 infections. Explanation: Non-nucleoside reverse transcriptase inhibitors (NNRTIs) are a class of antiretroviral drugs that are effective against both HIV-1 and HIV-2 infections. These drugs work by binding to the reverse transcriptase enzyme, which is necessary for the replication of both viruses. Unlike some other classes of antiretrovirals,",D,False
f8c4dbd78ad92b26fcb491015b3ef044b558068cdbcceeb186fe310742401f10,"Which of these statements regarding tuberculosis (TB) and HIV infection is true?
",no rationale,5,B,The lifetime risk for developing active TB in HIV-infected individuals is twice that of HIV-uninfected individuals.,Active TB accelerates HIV disease,"In patients with Pulmonary TB and a CD4 < 50 cells/uL, initiation of antiretroviral therapy should be delayed to 8 weeks after initiating anti-TB therapy","In HIV-infected individuals, glucocorticoids are contraindicated in the treatment of tuberculous meningitis.",Isoniazid prophylaxis is indicated for patients with a CD4 < 100 cells/uL.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of these statements regarding tuberculosis (TB) and HIV infection is true?

###Options:
A.  The lifetime risk for developing active TB in HIV-infected individuals is twice that of HIV-uninfected individuals.
B.  Active TB accelerates HIV disease
C.  In patients with Pulmonary TB and a CD4 < 50 cells/uL, initiation of antiretroviral therapy should be delayed to 8 weeks after initiating anti-TB therapy
D.  In HIV-infected individuals, glucocorticoids are contraindicated in the treatment of tuberculous meningitis.
E.  Isoniazid prophylaxis is indicated for patients with a CD4 < 100 cells/uL.

###Answer: The correct letter option is "," A. The lifetime risk for developing active TB in HIV-infected individuals is twice that of HIV-uninfected individuals..  Explanation: The statement is based on multiple epidemiologic studies that have shown the lifetime risk of active tuberculosis (TB) to be significantly higher among HIV-infected individuals compared to HIV-uninfected individuals. The risk of TB in HIV-infected individuals is influenced by several factors, including the degree of immunosuppression (as indicated by CD4 cell count), the presence of",A,False
3dcd0cd51733ea411650d16faba4313dc6871875530b5871f1c2259da7f7cad7,"In HIV infection, which is TRUE?",no rationale,5,D,The p24 antigen can be detected during the eclipse period,The humoral immune response is more effective than the cell-mediated immune response in controlling the infection.,CD4 B lymphocytes and macrophages are the primary target of infection,The seroconversion window period refers to the time from infection to the time when the laboratory is able to detect HIV antibodies,The Oral HIV test demonstrates that there is some risk of transmission from oral secretions.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: In HIV infection, which is TRUE?
###Options:
A.  The p24 antigen can be detected during the eclipse period
B.  The humoral immune response is more effective than the cell-mediated immune response in controlling the infection.
C.  CD4 B lymphocytes and macrophages are the primary target of infection
D.  The seroconversion window period refers to the time from infection to the time when the laboratory is able to detect HIV antibodies
E.  The Oral HIV test demonstrates that there is some risk of transmission from oral secretions.

###Answer: The correct letter option is ", C.  CD4 B lymphocytes and macrophages are the primary target of infection.,C,False
0986319a5f675acc683f8cced1546210bde484c7d66676c32eada46c3691903e,"In trachoma the patient is infectious when there is: 
",no rationale,4,D,Arlt's line,Herbert's pits,Post-trachomatous concretions.,Follicles and papillae in the palpebral conjunctiva,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: In trachoma the patient is infectious when there is: 

###Options:
A.  Arlt's line
B.  Herbert's pits
C.  Post-trachomatous concretions.
D.  Follicles and papillae in the palpebral conjunctiva

###Answer: The correct letter option is ", B.  Herbert's pits,B,False
5f44201f7f1d9e026d1dc206e1b57129344902f8320b01d081f532f99ea0dd61,CerebroSpinal Fluid is priduced at a rate of .... ml/day,no rationale,5,C,5000ml/day,200ml/day,500ml/day,300ml/day,100ml/day,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: CerebroSpinal Fluid is priduced at a rate of .... ml/day
###Options:
A.  5000ml/day
B.  200ml/day
C.  500ml/day
D.  300ml/day
E.  100ml/day

###Answer: The correct letter option is ",5000ml/day.,,False
958b22c0d2babeb009d8e44b4f7825ad694f7f64e421f128f419739eb4de27ec,"Ulcerative colitis typically affects the rectum and extends proximally to involve the colon in continuity. Rarely it may extend about 1-2 cm into the terminal ileum. This is called backwash ileitis. Which part of the colon is involved when this is seen?

",no rationale,5,E,Rectum,Ascending colon,Transverse colon,Descending colon,Whole colon,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Ulcerative colitis typically affects the rectum and extends proximally to involve the colon in continuity. Rarely it may extend about 1-2 cm into the terminal ileum. This is called backwash ileitis. Which part of the colon is involved when this is seen?


###Options:
A.  Rectum
B.  Ascending colon
C.  Transverse colon
D.  Descending colon
E.  Whole colon

###Answer: The correct letter option is "," A.  Rectum, which is involved when backwash ileitis is seen.",A,False
f23622378f9823c430c70c770af480c7805beb9bc92b7dc580366ef69df8a03e,"A 20 year old medical student presents with acute onset ascending weakness of the lower limbs. There is associated ophthalmoplegia and ataxic gait. There is a preceding upper respiratory tract infection. What is the likely diagnosis?
",no rationale,5,D,Stroke,Transverse myelitis,Poliomyelitis,Miller-Fisher syndrome,Botulism,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 20 year old medical student presents with acute onset ascending weakness of the lower limbs. There is associated ophthalmoplegia and ataxic gait. There is a preceding upper respiratory tract infection. What is the likely diagnosis?

###Options:
A.  Stroke
B.  Transverse myelitis
C.  Poliomyelitis
D.  Miller-Fisher syndrome
E.  Botulism

###Answer: The correct letter option is ", E.  Botulism.,E,False
8c3ef3a94faa9949bd008e07e4989e4aea206216815bd43800791ecc298b95f7,"A middle age man presents with acute onset ascending paralysis. He recounts that he had suffered a preceding diarrhoeal illness which he recovered from. Examination reveals flaccid weakness of both lower limbs. Which organism is most likely associated with this presentation?
",no rationale,5,C,Salmonella typhi,Clostridium tetani,Campylobacter jejuni,Streptococcus pneumoniae,Vibrio cholerae,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A middle age man presents with acute onset ascending paralysis. He recounts that he had suffered a preceding diarrhoeal illness which he recovered from. Examination reveals flaccid weakness of both lower limbs. Which organism is most likely associated with this presentation?

###Options:
A.  Salmonella typhi
B.  Clostridium tetani
C.  Campylobacter jejuni
D.  Streptococcus pneumoniae
E.  Vibrio cholerae

###Answer: The correct letter option is "," C. Campylobacter jejuni. Explanation: The patient's presentation of acute onset ascending paralysis, following a diarrheal illness, points towards Guillain-Barré syndrome (GBS), a condition characterized by the immune-mediated destruction of the peripheral nerves. Among the organisms listed, Campylobacter jejuni is the most commonly associated bacterium with GBS following a gastrointestinal infection. Studies suggest that the lipopolysaccharide O-antigen on the surface of C. jej",C,True
01e48d564c6aa1b77524778ae8b3c623078fd1a00386425cd1977559fca9a327,What is the mechanism of diarrhea involved in cholera?,no rationale,5,C,Osmotic,Inflammatory,Secretory,Infective,Dysmotility,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the mechanism of diarrhea involved in cholera?
###Options:
A.  Osmotic
B.  Inflammatory
C.  Secretory
D.  Infective
E.  Dysmotility

###Answer: The correct letter option is "," C.  Secretory.  Explanation: The mechanism of diarrhea in cholera is secretory. Cholera is a water-disease and is characterized by an excessive loss of water and electrolytes due to an exotoxin produced by Vibrio cholerae. This exotoxin leads to an imbalance in the Na+/K+ transport system in the intestinal epithelium, causing massive secretion of water and electrolytes into the intestinal lumen. This results in the profuse, watery",C,True
c20a294845d4d4549824fdbd4243bb2c07ac74939b2e07e89d9299670d5739cc,"Which of the following seems to be true of appendicitis  
in sub-Saharan Africa? 
",no rationale,5,D,Complicated appendicitis is less frequent than in Western countries.,A majority of patients present with the classic symptoms of vague periumbilical pain the migrates to the right lower quadrant with anorexia followed by nausea and vomiting,Patients have a shorter duration of symptoms than in  Westerncountries.,Right iliac fossa pain is the most common symptom,Appendicitis is not common in sub Saharan Africa,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following seems to be true of appendicitis  
in sub-Saharan Africa? 

###Options:
A.  Complicated appendicitis is less frequent than in Western countries.
B.  A majority of patients present with the classic symptoms of vague periumbilical pain the migrates to the right lower quadrant with anorexia followed by nausea and vomiting
C.  Patients have a shorter duration of symptoms than in  Westerncountries.
D.  Right iliac fossa pain is the most common symptom
E.  Appendicitis is not common in sub Saharan Africa

###Answer: The correct letter option is ", E.  Appendicitis is not common in sub Saharan Africa,E,False
4741f6d2c08bc3f950400a20d06019e52164ac3591708a5ea0c181cbf773db8f,"A 49-year-old man is admitted to the hospital with a seizure. He does not have a history of seizures and he currently takes no medications. He has AIDS and is not under any care at this time. His physical examination is most notable for small, shoddy lymphadenopathy in the cervical region. A head CT shows a ring-enhancing lesion in the right temporal lobe, with edema but no mass effect. A lumbar puncture shows no white or red blood cells, and the Gram stain is negative. His serum Toxoplasma IgG is positive. Which of the following is the best course of action for this patient at this time?",no rationale,5,D,Biopsy of the central nervous system (CNS) lesion,Dexamethasone,Search for systemic malignancy,Treatment for CNS toxoplasmosis,Whole-brain radiation therapy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 49-year-old man is admitted to the hospital with a seizure. He does not have a history of seizures and he currently takes no medications. He has AIDS and is not under any care at this time. His physical examination is most notable for small, shoddy lymphadenopathy in the cervical region. A head CT shows a ring-enhancing lesion in the right temporal lobe, with edema but no mass effect. A lumbar puncture shows no white or red blood cells, and the Gram stain is negative. His serum Toxoplasma IgG is positive. Which of the following is the best course of action for this patient at this time?
###Options:
A.  Biopsy of the central nervous system (CNS) lesion
B.  Dexamethasone
C.  Search for systemic malignancy
D.  Treatment for CNS toxoplasmosis
E.  Whole-brain radiation therapy

###Answer: The correct letter option is "," D. Treatment for CNS toxoplasmosis.  Explanation: The patient's presentation is highly suggestive of CNS toxoplasmosis, given his AIDS status, positive serum Toxoplasma IgG, and the imaging findings of a ring-enhancing lesion in the brain with edema but no mass effect. CNS toxoplasmosis is a common opportunistic infection in AIDS patients and typically does not respond to antibiotics alone. However, it is highly responsive to a combination of antibiotics",D,True
ded9ce7bd8618664fd47e31c7da3407ce0abe27601bfbd33af580935ae6deb22,"What is the commonest cause of peptic ulcer disease in Malawi? 




",no rationale,4,B,Alcohol,H.pylori,Genetics,Idiopathic,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the commonest cause of peptic ulcer disease in Malawi? 





###Options:
A.  Alcohol
B.  H.pylori
C.  Genetics
D.  Idiopathic

###Answer: The correct letter option is ", B.  H.pylori,B,True
132849fc101860a472cdaf5a1e7f86f8666ce1d30ef7e3bd7a55a162e9fddd8c,"A 28yr old man presents with two-week history of swelling of the lower extremities, face and body. He has no history of any infections and is not in any pain. Examination reveals anasarca. The nurse does a urine dipstick which reveals 3+ proteins and I+ blood. Serum albumin was low.

After doing further tests you find that he is HIV positive. What would be the likely diagnosis in this case? 




",no rationale,4,C,Nephrotic syndrome,Disseminated TB,HIV associated nephropathy,Acute kidney injury,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 28yr old man presents with two-week history of swelling of the lower extremities, face and body. He has no history of any infections and is not in any pain. Examination reveals anasarca. The nurse does a urine dipstick which reveals 3+ proteins and I+ blood. Serum albumin was low.

After doing further tests you find that he is HIV positive. What would be the likely diagnosis in this case? 





###Options:
A.  Nephrotic syndrome
B.  Disseminated TB
C.  HIV associated nephropathy
D.  Acute kidney injury

###Answer: The correct letter option is ", C. HIV associated nephropathy,C,True
6e47a2e986860ca2dada1ea7cef26992223ec47569a70cbbef52020cc1335dcd,"What is the commonest cause of pericardial effusion in low resource countries for example Malawi? 




",no rationale,4,B,Trauma,Tuberculosis,Streptococcus pneumoniae,Idiopathic,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the commonest cause of pericardial effusion in low resource countries for example Malawi? 





###Options:
A.  Trauma
B.  Tuberculosis
C.  Streptococcus pneumoniae
D.  Idiopathic

###Answer: The correct letter option is ", B. Tuberculosis.,B,True
147cc7499a656b76b65f99dd454a93025145b645bebb8757bfbf32aae3af554c,"139. A 2 year old is admitted on account of malaria. The severity of her condition is confirmed by
 ",no rationale,4,B,A.Chills and rigors,B.Blood sugar of 1.4,C.Blantyre coma score of4/5,D.Urinalysis showing blood in urine,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 139. A 2 year old is admitted on account of malaria. The severity of her condition is confirmed by
 
###Options:
A.  A.Chills and rigors
B.  B.Blood sugar of 1.4
C.  C.Blantyre coma score of4/5
D.  D.Urinalysis showing blood in urine

###Answer: The correct letter option is "," C.Blantyre coma score of4/5. Explanation: In cases of malaria, especially in young children, an altered mental status is not uncommon and can be a sign of severe disease. The Blantyre Coma Score (BCS) is a tool used in Africa to assess the severity of malaria by evaluating a patient's level of consciousness. It includes a series of physical examinations and assessments, with a total score ranging from 0 to 5. A score of 4 or ",C,False
9c4577469311abd9d569c4b05f1fb44ec856e60f0df191a7fd5176f7ca9e5f86,"The urinary D-xylose test is used to access the integrity of the intestinal mucosa in malabsorption syndromes. Which of the following will give false positive result?
",no rationale,5,B,Myocardial infraction,Ascites,Pneumonia,Stroke,. Head Injury,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The urinary D-xylose test is used to access the integrity of the intestinal mucosa in malabsorption syndromes. Which of the following will give false positive result?

###Options:
A.  Myocardial infraction
B.  Ascites
C.  Pneumonia
D.  Stroke
E.  . Head Injury

###Answer: The correct letter option is ", A.  Myocardial infraction.,A,False
3d357da3b5eb16b5293f607f7d2b169d958d3006ff5b061547ae40a1427955fd,"40-year-old female with a history of B12 deficiency is diagnosed of pernicious anemia. Anti-parietal cell antibodies are detected on investigation.  These antibodies are directed against which of the following? 

",no rationale,5,A,"H+, K+ ATPase",Acetylcholine receptors,gastrin receptors,prostaglandin receptors,Histamine receptors.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 40-year-old female with a history of B12 deficiency is diagnosed of pernicious anemia. Anti-parietal cell antibodies are detected on investigation.  These antibodies are directed against which of the following? 


###Options:
A.  H+, K+ ATPase
B.  Acetylcholine receptors
C.  gastrin receptors
D.  prostaglandin receptors
E.  Histamine receptors.

###Answer: The correct letter option is "," A.  H+, K+ ATPase.  Explanation: Pernicious anemia, also known as vitamin B12-deficient anemia, is commonly related to autoimmune destruction of gastric parietal cells and/or a defect in the intrinsic factor (IF) necessary for vitamin B12 absorption. The presence of antibodies against the parietal cells suggests an autoimmune process targeting these cells, which are primarily responsible for secretory gastric acid and H+, K+-ATPase enzymes essential for gastric acid",A,True
