sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise
8e459db1f9538b03093cc8b92550f0f333b52064820439b7cb3144fc87d4c1dd,train,Female,Nursing,Student,NG,consumer_queries,Your male neighbor complains of skin rash and itching and thinks he has Dermatitis and Skin Infections and is going to visit the nearest doctor. Question: ,What specific steps can be taken to prevent the spread of skin infections to others or to other areas of the body?,What specific steps can be taken to prevent the spread of skin infections to others or to other areas of the body?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
2a68511d2bb3b3b0a895420d637d7c8af41c6323e6e7f657fff86ec5bc384c19,test,Male,Non-Health,Technician,KE,consumer_queries,"Your female colleague complains of joint pain, stiffness and thinks she has Osteoarthritis and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","What potential long-term consequences may arise from osteoarthritis, and how can I prevent or reduce their impact?","What potential long-term consequences may arise from osteoarthritis, and how can I prevent or reduce their impact?",,,,,,,,,crowdsourced,0.12,,,,,,,,,v2,0
7b591e6fd7ff2933fddd86a3bcdf3349331fa164108018452f7e99f9f8297763,train,Female,,,NG,consumer_queries,"Your male classmate complains of cough, sore throat, runny nose and thinks he has Upper respiratory infections and is going to visit the nearest doctor. Question: ","Doctor, I’ve been coughing for the past six days! I really don’t understand my self what could this, this be?","Doctor, I’ve been coughing for the past six days! I really don’t understand my self what could this, this be?",,,,,,,,,crowdsourced,0.83,,,,,,,,,v2,0
c81c8b69741e2411f8c468f70432d73fa19fd242e6e4af6cf0612b7d7d7e8630,test,Female,Health Research,Licensed Professional,KE,consumer_queries,"Your male coursemate complains of high blood pressure, back pain and thinks he has Polycystic Kidney Disease and is going to visit the nearest doctor. Question: ",What are the complications of PKD?,What are the complications of PKD?,,,,,,,,,crowdsourced,0.25,,,,,,,,,v2,0
d23d082576b1ac121fb84fdff352a64f70c766e97600c66d6438832af1f36827,train,Male,Non-Health,Student,NG,consumer_queries,"Your female colleague complains of lump in breast, change in breast shape and thinks she has Breast Cancer and is going to visit the nearest doctor. Question: ",how can i use the medication and for how long do i need to make use of it ,how can i use the medication and for how long do i need to make use of it ,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
ae7df849a1692e70aee94845537139eedcc59ab59fad4e5ac14c8b911865c5b2,test,Female,Health Research,Licensed Professional,KE,consumer_queries,"Your male neighbor complains of scalp tenderness, vision problems and thinks he has Giant Cell Arteritis and is going to visit the nearest doctor. Question: ",How can I best manage other health conditions together?,How can I best manage other health conditions together?,,,,,,,,,crowdsourced,0.25,,,,,,,,,v2,0
7f170d734bf1c94e6010f0579d6fb234158c439fc5c3d38cc762b48d0419b604,train,Female,Non-Health,Other,NG,consumer_queries,"Your female neighbor complains of multiple, current physical complaints and thinks she has Somatization Disorder and is going to visit the nearest doctor. Question: ",How can I avoid the risk of somatization disorder?,How can I avoid the risk of somatization disorder?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
e5b9cd00c9cf5e47dd5c12f443acb9563009437ed7968e7eaf59e4b90b09318b,test,Female,,,NG,consumer_queries,"Your female coursemate complains of vaginal bleeding, pain and thinks she has Cervical Cancer and is going to visit the nearest doctor. Question: ",Is cervical cancer curable?,Is cervical cancer curable?,,,,,,,,,crowdsourced,0.11,,,,,,,,,v2,0
026faece2e96d2672a36d3bec698579ad3adfa4ba7a1b9832eebecd7ae4fb22d,test,Female,Health Research,Student,MZ,consumer_queries,"Your male classmate complains of shoulder pain, immobility and thinks he has Shoulder Dislocation and is going to visit the nearest doctor. Question: ",Why is physiotherapy important in treatment?,Why is physiotherapy important in treatment?,,,,,,,,,crowdsourced,0.47,,,,,,,,,v2,0
c02accb2e3a3d1aabae2e375603a73f553ac4f179f8a18db8a18334a39e7c6bd,train,Female,,,NG,consumer_queries,"Your female coworker complains of swollen, twisted veins and thinks she has Varicose Veins and is going to visit the nearest doctor. Question: ","""Are there any lifestyle changes or exercises I can incorporate to help alleviate symptoms or prevent further progression of varicose veins?""","""Are there any lifestyle changes or exercises I can incorporate to help alleviate symptoms or prevent further progression of varicose veins?""",,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
6b7d7d76873cc971086cdb8d934381cd01d9e7f96d3fcd2693e24c8b9949c3d1,train,Female,Other Health Professions,Licensed Professional,NG,consumer_queries,Your male neighbor complains of discharge from urethra and thinks he has Urethritis and is going to visit the nearest doctor. Question: ,It is sexually transmitted? ,It is sexually transmitted? ,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
ffde789e9168e93f668a3932a934ab303700c0ed45c7e7b9ac78b698c548cb6e,train,Male,Medicine,Student,NG,consumer_queries,Your female friend complains of pregnancy-related complications and thinks she has Maternal Health Issues and is going to visit the nearest doctor. Question: ,What could be the cause of my health issues? I want to know if there are aggravating factors,What could be the cause of my health issues? I want to know if there are aggravating factors,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
9f1fa2bb1b916d95117d7dace9f5fa170d18bb6779e0fb52ec8dfefe333fc584,test,Female,,,NG,consumer_queries,Your male classmate complains of dark spots after skin injury and thinks he has Post-inflammatory Hyperpigmentation and is going to visit the nearest doctor. Question: ,What should I put in my dark spots area to get rid of the spots?? ,What should I put in my dark spots area to get rid of the spots?? ,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
32b0363c0d4a135aa1c6f1be238df88d10a58ef15ad28c6fc26018a9efd1e891,train,Male,Non-Health,Other,NG,consumer_queries,"Your male coworker complains of running stomach, bloating and thinks he has Lactose Intolerance and is going to visit the nearest doctor. Question: ",What dietary alternatives or substitutes can I explore to ensure I still meet my nutritional needs while managing lactose intolerance?,What dietary alternatives or substitutes can I explore to ensure I still meet my nutritional needs while managing lactose intolerance?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
679cb9998df219186d503b82fcca32ddead9d7afee029053dace81e8732a33e9,test,Female,Non-Health,Intern,PH,consumer_queries,"Your male flatmate complains of cough, runny nose and thinks he has Respiratory Infections and is going to visit the nearest doctor. Question: ",What steps can I take to prevent the spread of respiratory infections to others in our household or community?,What steps can I take to prevent the spread of respiratory infections to others in our household or community?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
5399c3052a3a569c38603e9db6a105ae2da8e72ed71adfaa96aa473f897fc11a,train,Female,,,NG,consumer_queries,"Your female neighbor complains of no fetal movement, birth of a deceased infant and thinks she has Stillbirth and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","Doctor,why do I not feel any movement of the baby in my stomach?","Doctor, why do I not feel any movement of the baby in my stomach?",,,,,,,,,crowdsourced,0.07,,,,,,,,,v2,0
fa8b7948dbd444cf3c6018ece740ef5d9e3702d991f6628f2ec93b1a85e273fa,train,Female,Nursing,Licensed Professional,KE,consumer_queries,Your male friend complains of difficulty coping with life changes and thinks he has Adjustment Disorders and is going to visit the nearest doctor. Question: ,What support resources are available to help me cope with my adjustment disorder?,What support resources are available to help me cope with my adjustment disorder?,,,,,,,,,crowdsourced,0.08,True,,,,,,,,v2,0
2afbb8ef8102c51406747f0c422a1e4dfdafb4494f92241e3de9a027e0aef3b2,train,Female,Non-Health,Student,NG,consumer_queries,Your female coworker complains of pain in the lower back and thinks she has Low Back Pain and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.,Could this be inherited?,Could this be inherited?,,,,,,,,,crowdsourced,0.33,,,,,,,,,v2,0
cba1e4228b4055646b0c95e14800f47e3d2a0b297d283f64861233287c630196,train,Male,Nursing,Student,NG,consumer_queries,Your female classmate complains of stretched or torn skin post-pregnancy or weight gain and thinks she has Abdominal stretch marks and is going to visit the nearest doctor. Question: ,"""Are there any treatment options available to minimize the appearance?""","""Are there any treatment options available to minimize the appearance?""",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
8e3ce62ae80783fab3f607091c23edb4c9813a879dfab5d85151269c82d3ed8d,train,Male,Pharmacy,Student,KE,consumer_queries,"Your female neighbor complains of recurrent infections, weight loss and thinks she has HIV/AIDS and is going to visit the nearest doctor. Question: ","How can I protect others while ensuring I don't worsen my condition, and what lifestyle adjustments will I need to make?""","How can I protect others while ensuring I don't worsen my condition, and what lifestyle adjustments will I need to make?""",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
5647fae6aae71fbc88785287d777ed0c0ba2353b56814643671f7865c2f337ba,test,Female,,,NG,consumer_queries,"Your female coworker complains of toothache, visible holes in teeth and thinks she has Dental Caries and is going to visit the nearest doctor. Question: ",is it teeth decay?,is it teeth decay?,,,,,,,,,crowdsourced,0.13,True,,,,,,,,v2,0
681923893e75597b6aaac1ab46a634909ce78fc9ef9f5e19af4fadca72437a82,train,Male,Medicine,Student,NG,consumer_queries,"Your female classmate complains of red, itchy, watery eyes and thinks she has Conjunctivitis (Allergic) and is going to visit the nearest doctor. Question: ","What are the specific allergens triggering my allergic conjunctivitis, and how can I minimize my exposure to them?","What are the specific allergens triggering my allergic conjunctivitis, and how can I minimize my exposure to them?",,,,,,,,,crowdsourced,0.01,,,,,,,,,v2,0
9c1225413767c1b6ce252a0c9f49359b147ebe052be45a300f6907bf2e81e5bd,train,Female,Non-Health,Other,NG,consumer_queries,"Your female neighbor complains of high blood pressure, seizures and thinks she has Pre-eclampsia/Eclampsia and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","""Will I need to be hospitalized or have my baby delivered early?""","""Will I need to be hospitalized or have my baby delivered early?""",,,,,,,,,crowdsourced,0.43,,,,,,,,,v2,0
477bc1f8a9ea43993cff691c37b32d05d92ef57f8e7ed27f4eb2ed41e050a2aa,test,Female,,,NG,consumer_queries,"Your female friend complains of weight loss, chronic weakness and thinks she has HIV/AIDS and is going to visit the nearest doctor. Question: ","There's drastic weight loss accompanied by weakness, what could be the possible cause of the weight loss, is it associated with any chronic or deadly diseases, is there any treatment for it?","There's drastic weight loss accompanied by weakness, what could be the possible cause of the weight loss, is it associated with any chronic or deadly diseases, is there any treatment for it?",,,,,,,,,crowdsourced,0.01,True,,,,,,,,v2,0
686db1d0d05abeed8c16594db6f3b137b10dcab26d18fa0f066c3112a1e25ebc,train,Male,Non-Health,Student,NG,consumer_queries,"Your female colleague complains of cough, runny nose and thinks she has Respiratory Tract Infections and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","What steps can I take to prevent spreading the infection to others, especially if I live with or have close contact with vulnerable individuals?","What steps can I take to prevent spreading the infection to others, especially if I live with or have close contact with vulnerable individuals?",,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
5ba6ef500db37b91e75ed125590305ec47b0653fa2e3f1b1bef1b6843fccdfc9,train,Female,,,ZA,consumer_queries,"Your female friend complains of increased thirst, urination and thinks she has Gestational Diabetes and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","Good day doctor, how are you going to test me for gestational diabetes?","Good day doctor, how are you going to test me for gestational diabetes?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
0d7342cddb7317db5b9423cf068d59b861745f63bfcd1ada7f3ed95cee0910c0,test,Male,Medicine,Student,NG,consumer_queries,"Your female coworker complains of joint pain, fatigue and thinks she has Sickle Cell Disease and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Does your signs totally entail sickle cell disease or something else?,Does your signs totally entail sickle cell disease or something else?,,,,,,,,,crowdsourced,1.0,,,,,,,,,v2,0
ed2b8b66e30ab5c23ea1c93281d558544b22074d9d2c637183d1d53f80085e8f,train,Male,Non-Health,Consultant,KE,consumer_queries,Your male neighbor complains of razor bumps and thinks he has Pseudofolliculitis Barbae and is going to visit the nearest doctor. Question: ,How long does it take for pseudofolliculitis barbae to heal?and how can I overcome it in future and advice,How long does it take for pseudofolliculitis barbae to heal?and how can I overcome it in future and advice,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
d081e32aac713324348e1a39937c55e22fa31499b4ef5d6d5905aa0e8725d89b,test,Female,Medicine,Intern,NG,consumer_queries,"Your female roommate complains of painful urination, fever and thinks she has Urinary Tract Infections and is going to visit the nearest doctor. Question: ",Should I get a urine culture to identify the specific bacteria causing the infection?,Should I get a urine culture to identify the specific bacteria causing the infection?,,,,,,,,,crowdsourced,0.11,False,,,,,,,,v2,0
8e3d53ea3889e381f0a820500cac32105a8b748592690ee3e3ae5bb604658c2e,test,Male,Health Research,Researcher,NG,consumer_queries,"Your neighbor's child complains of jaundice, dark urine and thinks he has G6PD Deficiency and is going to visit the nearest doctor. Question: ","Doctor, besides avoiding triggers like certain foods or medications, are there any specific precautions I should take to prevent further complications or manage my condition effectively?","Doctor, besides avoiding triggers like certain foods or medications, are there any specific precautions I should take to prevent further complications or manage my condition effectively?",,,,,,,,,crowdsourced,0.14,,,,,,,,,v2,0
67b10110a2ac19cda4f6523654a55392139651aa88fd92960e46c532cbed9ea6,test,Male,,,NG,consumer_queries,"Your female classmate complains of shortness of breath, fatigue and thinks she has Pulmonary Hypertension and is going to visit the nearest doctor. Question: ","""While we wait for test results for Pulmonary Hypertension, are there any at-home monitoring strategies I can use to track my symptoms and identify any potential worsening of my condition?","""While we wait for test results for Pulmonary Hypertension, are there any at-home monitoring strategies I can use to track my symptoms and identify any potential worsening of my condition?",,,,,,,,,crowdsourced,0.04,True,,,,,,,,v2,0
ff9ab79a91acae7d6d7b64d102cd6f66d83c9b03376a584231026ef78f4032fb,train,Female,Medicine,Intern,NG,consumer_queries,"Your male coursemate complains of skin sores, fever and thinks he has Leishmaniasis and is going to visit the nearest doctor. Question: ","Doctor, besides treating the symptoms, are there any precautions I should take to prevent the spread of Leishmaniasis to others, especially my family members?","Doctor, besides treating the symptoms, are there any precautions I should take to prevent the spread of Leishmaniasis to others, especially my family members?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
7fa71a05e92cbb260e416c85cceea6a9b428d91223bbf52b460ee99f8014a73a,train,Male,Non-Health,Student,NG,consumer_queries,"Your colleague's child complains of difficulty breathing, cough and thinks he has Pneumonia and is going to visit the nearest doctor. Question: ","Are there any specific signs or symptoms that indicate a more serious or severe case of pneumonia in children, and what should I watch out for?","Are there any specific signs or symptoms that indicate a more serious or severe case of pneumonia in children, and what should I watch out for?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
955ba58bab4be5f48236c55d6981102238a124a3b540c184c5bf0812ca27ff04,train,Male,Other Health Professions,Student,NG,consumer_queries,"Your male coursemate complains of high fever, stomach pain and thinks he has Typhoid Fever and is going to visit the nearest doctor. Question: ",How are typhoid fever and spread?,How are typhoid fever and spread?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
4f2b4e14b4a8e8ea18e16b5423f89f121151e7f6006348e232341ea52d9f0bc0,train,Female,Medicine,Student,NG,consumer_queries,Your female neighbor complains of neck enlargement and thinks she has Goiter and is going to visit the nearest doctor. Question: ,Do l have to undergo surgery in my neck?,Do l have to undergo surgery in my neck?,,,,,,,,,crowdsourced,0.75,,,,,,,,,v2,0
20598094af80dad13475c6634563ec5108fe3cceed5e1ecf4e2333e0971c55d0,train,Female,Other Health Professions,Other,KE,consumer_queries,"Your female neighbor complains of wound, fever and thinks she has Animal Bites (e.g., Rabies) and is going to visit the nearest doctor. Question: ","What is the recommended protocol for treating and preventing rabies infection after an animal bite, and should I receive post-exposure prophylaxis?","What is the recommended protocol for treating and preventing rabies infection after an animal bite, and should I receive post-exposure prophylaxis?",,,,,,,,,crowdsourced,0.5,,,,,,,,,v2,0
69b97bbefc8ffa914069abf101fe79b429c5840b0122116e27343fbce43d2243,train,Male,Medicine,Student,NG,consumer_queries,"Your colleague's child complains of fever, weakness and thinks she has Typhoid Fever and is going to visit the nearest doctor. Question: ","What precautions should I take to prevent the spread of Typhoid Fever to other family members and the community, and how can I ensure proper sanitation and hygiene practices at home?","What precautions should I take to prevent the spread of Typhoid Fever to other family members and the community, and how can I ensure proper sanitation and hygiene practices at home?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
6ac24d58fd6dc99a5b1542def5c527cc8e0f6dc1f00d676af5c7544d2ebed9eb,test,Male,Medicine,Intern,NG,consumer_queries,"Your female neighbor complains of prolonged labor, obstructed labor and thinks she has Labor Complications and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What are the causes of prolonged labour?,What are the causes of prolonged labour?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
f3e6dd7b0724754fee90dc814d42b16eacd469f18c94fd621a43545a5b8d4c6a,train,Female,Other Health Professions,Student,NG,consumer_queries,"Your male neighbor complains of fever, rash and thinks he has Dengue Fever and is going to visit the nearest doctor. Question: ",Can he get the fever again?Does he need quarantine? ,Can he get the fever again?Does he need quarantine? ,,,,,,,,,crowdsourced,0.2,,,,,,,,,v2,0
74da76816a708e7e8b9a5af7eb793c5d7064b265eb7bc712fca2a863b692bd6f,train,Female,Non-Health,Student,NG,consumer_queries,Your flatmate's child complains of tight foreskin/pain and thinks he has Phimosis/Circumcision Issues and is going to visit the nearest doctor. Question: ,"Are there non-surgical options or treatments available to address phimosis before considering circumcision, and what are the potential risks and benefits of each approach?","Are there non-surgical options or treatments available to address phimosis before considering circumcision, and what are the potential risks and benefits of each approach?",,,,,,,,,crowdsourced,0.17,,,,,,,,,v2,0
96ca864aeed200650602944e828da885044a3c58ddf204ccf775be08ecf67da1,train,Male,Medicine,Resident,KE,consumer_queries,"Your female colleague complains of cough, runny nose and thinks she has Respiratory Tract Infections and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","If the cough persists for more than 2 weeks, does that mean I might be at risk of more problematic lung conditions such as tuberculosis or cancer?","If the cough persists for more than 2 weeks, does that mean I might be at risk of more problematic lung conditions such as tuberculosis or cancer?",,,,,,,,,crowdsourced,0.25,,,,,,,,,v2,0
11320019f094ce3024552d30fc73a78d61d013275dcbcd461be430b69f932f33,train,Female,Laboratory Sciences,Student,NG,consumer_queries,"Your male colleague complains of bloating, diarrhea, constipation and thinks he has Gluten Sensitivity and is going to visit the nearest doctor. Question: ",Could this symptoms be lactose intolerance?,Could this symptoms be lactose intolerance?,,,,,,,,,crowdsourced,0.2,,,,,,,,,v2,0
45da87e53fe1b9bbd29ad302b9390257b12d5ae8d81bfb929d8f3797058cc249,test,Female,Medicine,Student,NG,consumer_queries,Your male roommate complains of fatigue and muscle weakness and thinks he has Addison's Disease and is going to visit the nearest doctor. Question: ,Can my muscles weakness cause Addison disease or something else?,Can my muscles weakness cause Addison disease or something else?,,,,,,,,,crowdsourced,0.75,,,,,,,,,v2,0
4fd15c7811c2c58dff8d5cddab34ea56774368fca954ad1e762166b1ceb5b598,test,Male,Medicine,Student,NG,consumer_queries,Your male classmate complains of difficulty falling or staying asleep and thinks he has Insomnia and is going to visit the nearest doctor. Question: ,"Can life style choices such as exercise, diet and stress affect the ability to sleep?","Can life style choices such as exercise, diet and stress affect the ability to sleep?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
b92bf105bd5d75e2c1cc1ad18412b2ba770fcc4e9946eae2bc8846863091f712,train,Male,,,NG,consumer_queries,Your female classmate complains of lower abdominal pain and thinks she has Pelvic Inflammatory Disease and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.,How can pelvic inflammatory disease prevent?,How can pelvic inflammatory disease prevent?,,,,,,,,,crowdsourced,1.0,False,,,,,,,,v2,0
36fc6a33ec2461e7b264c1fe5aca7264d1bc95d838b4c4e01c4064ab9b95525f,train,Male,Medicine,Intern,NG,consumer_queries,Your female neighbor complains of difficulty breathing and thinks she has Pneumonia and is going to visit the nearest doctor. Question: ,Can you please discuss the potential complications associated with difficulty breathing and the signs or symptoms I should watch out for that may indicate a worsening of my condition?,Can you please discuss the potential complications associated with difficulty breathing and the signs or symptoms I should watch out for that may indicate a worsening of my condition?,,,,,,,,,crowdsourced,0.25,,,,,,,,,v2,0
0836bdd0e14ff3a5bf7a2ba9bdbb07bd311323cd86db556d7d19763f51469eaa,train,Male,Non-Health,Student,NG,consumer_queries,"Your male coworker complains of fractures, trauma and thinks he has Road Traffic Injuries and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Can someone grow old having fracture? Do people with fracture get better to life?  Will I be healed and have normal body movements again? Am diagnosed of fracture and am scared of becoming normal. ,Can someone grow old having fracture? Do people with fracture get better to life? Will I be healed and have normal body movements again? Am diagnosed of fracture and am scared of becoming normal. ,,,,,,,,,crowdsourced,1.0,False,,,,,,,,v2,0
12603d827ceb757751addbb594e132274a8e55460713bb0aa079546be969f830,train,Female,,,NG,consumer_queries,"Your female coworker says my body is always in pain / ""my joints hurt"" and thinks she has Musculoskeletal Pain and is going to visit the nearest doctor. Question: ",Are there any lifestyle changes or ergonomic adjustments she can make to reduce my pain?,Are there any lifestyle changes or ergonomic adjustments she can make to reduce my pain?,,,,,,,,,crowdsourced,0.04,True,,,,,,,,v2,0
082396fd370929574350fa2b1916a5da6b410707b23a96a01f818dd9e465fe1b,train,Female,Other Health Professions,Scientist,NG,consumer_queries,"Your female colleague complains of indigestion, stomach pain and thinks she has Stomach (Gastric) Cancer and is going to visit the nearest doctor. Question: ",What are my treatment options? What types of research are being done for stomach cancer in clinical trials?,What are my treatment options? What types of research are being done for stomach cancer in clinical trials?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
30939e7a8323c9d4d0f7617cde03ee4b5f5ceed2b5a3d76b6690568614810e54,train,Female,Health Research,Other,ZA,consumer_queries,"Your female neighbor complains of sudden weakness, speech problems and thinks she has Stroke and is going to visit the nearest doctor. Question: ","I recently experienced a head injury, could this be the cause to my sudden weakness and speech problems?","I recently experienced a head injury, could this be the cause to my sudden weakness and speech problems?",,,,,,,,,crowdsourced,0.22,,,,,,,,,v2,0
e1659551b176c412713f16d643d9ac90e100acb0d3422fffdcfa057d3a07d8be,train,Female,Medicine,Student,NG,consumer_queries,"Your male neighbor complains of toothache, gum bleeding and thinks he has Dental Problems and is going to visit the nearest doctor. Question: ",Can I be treated without tooth extraction ,Can I be treated without tooth extraction ,,,,,,,,,crowdsourced,0.02,True,,,,,,,,v2,0
18a39d06587a667d377c26456f2e3e375d86ddf93e45d12b2e32f8ffb1903b42,train,Female,Medicine,Student,KE,consumer_queries,"Your female coworker complains of nausea, vomiting and thinks she has Morning Sickness and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What is the likelihood that I might be pregnant seeing that I experienced some bleeding similar to my periods a few days ago? ,What is the likelihood that I might be pregnant seeing that I experienced some bleeding similar to my periods a few days ago? ,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
c4279a543be1caf2840d94b947afa807463940113e0274f0cd6d52a34f30a122,train,Female,Non-Health,Other,NG,consumer_queries,"Your female coursemate complains of fatigue, decreased appetite and thinks she has Chronic Kidney Disease (CKD) and is going to visit the nearest doctor. Question: ","What should I expect from treatment, and how can I manage my symptoms in the meantime?","What should I expect from treatment, and how can I manage my symptoms in the meantime?",,,,,,,,,crowdsourced,0.2,,,,,,,,,v2,0
7151ff4b31b242416d6d84228e8b088dcca081381d9ec881a516a9a4e0fe7373,train,Female,Non-Health,Student,ZA,consumer_queries,Your male roommate complains of razor bumps or ingrown hairs and thinks he has Pseudofolliculitis Barbae and is going to visit the nearest doctor. Question: ,Beside changing my shaving method from razor machine to electronic machines is there any other preventative method i could use in future?,Beside changing my shaving method from razor machine to electronic machines is there any other preventative method i could use in future?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
df302ef2e87f1e55272ff881db657b1aa47fa709abd79b216d0497d4cf4e10f6,test,Female,Non-Health,Other,NG,consumer_queries,"Your male neighbor complains of severe itching, blindness and thinks he has Onchocerciasis (River Blindness) and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","Have you been exposed to blackflies or spent significant time near rivers, streams, or other bodies of water where blackflies breed?","Have you been exposed to blackflies or spent significant time near rivers, streams, or other bodies of water where blackflies breed?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
8c6ef15fc03ea156c5d369412234753e41866d96343260acc4c9e00a12ed0752,test,Male,,,ZA,consumer_queries,"Your male flatmate complains of rash, itching and thinks he has Skin Infections and is going to visit the nearest doctor. Question: ",How to treat this infection ,How to treat this infection ,,,,,,,,,crowdsourced,0.05,True,,,,,,,,v2,0
c70af14a12574dc99282d2934ac78219499d0e2a3c13b9d27d0a797639feb8b6,train,Female,,,NG,consumer_queries,"Your male roommate complains of itchy rash, blisters and thinks he has Contact Dermatitis and is going to visit the nearest doctor. Question: ",Do I possibly have chicken pox?,Do I possibly have chicken pox?,,,,,,,,,crowdsourced,0.71,True,,,,,,,,v2,0
f92d820008e52d8798762a037a547ae5a26790f93b2a9a200073369f6368c855,test,Female,Other Health Professions,Scientist,NG,consumer_queries,Your female neighbor complains of various symptoms and thinks she has Non-Communicable Diseases and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.,What are the risk factors leading to the development of non communicable diseases?,What are the risk factors leading to the development of non communicable diseases?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
8f11d9b2eb1874b5b063d0f0eded9ddefc027a822f658780099d364b327df6b6,train,Female,Other Health Professions,Other,NG,consumer_queries,Your female classmate complains of pelvic pain and thinks she has Bladder Cancer and is going to visit the nearest doctor. Question: ,Will my treatment affect my ability to urinate?,Will my treatment affect my ability to urinate?,,,,,,,,,crowdsourced,0.33,True,,,,,,,,v2,0
70a896d907eadc231ef75fee74c83e6b546e3578e067297064d5864a2dc6687d,train,Male,Medicine,Student,NG,consumer_queries,Your female classmate complains of high blood pressure during pregnancy and thinks she has Gestational Hypertension and is going to visit the nearest doctor. Question: ,"What are the potential risks to both me and my baby associated with gestational hypertension, and how can we mitigate these risks?","What are the potential risks to both me and my baby associated with gestational hypertension, and how can we mitigate these risks?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
51496b7b1c754266e898e628c19f6a2b759952981ff8e672bb7b4f058d5c29a3,train,Male,Laboratory Sciences,Student,NG,consumer_queries,Your male colleague complains of persistent and excessive worry and thinks he has Generalized Anxiety Disorder and is going to visit the nearest doctor. Question: ,do i also need therapy?,do i also need therapy?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
0a997663a6880abb97bc73ce0be320a4ac79e050e4ca181f98f7a26ede128957,train,Male,,,NG,consumer_queries,Your female coursemate says every part of my body hurts and thinks she has Fibromyalgia and is going to visit the nearest doctor. Question: ,Are there any specific exercises or physical activities that can help improve symptoms without exacerbating pain?,Are there any specific exercises or physical activities that can help improve symptoms without exacerbating pain?,,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
8e82dbeaa3e66fa8a4b926dce1b5b5f7833092b8f771d8272d66fcabab2dc716,train,Male,,,NG,consumer_queries,"Your female friend complains of vaginal bleeding, pain and thinks she has Cervical Cancer and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","Could these symptoms be indicative of any other conditions besides cervical cancer?""","Could these symptoms be indicative of any other conditions besides cervical cancer?""",,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
