sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
1bd516d43da7f8c212a7b7e74cfa4a9cccf0056d115cca3fd5681fb5273f8e4c,"Which is not a risk factor for the development of prolapse?



 

",no rationale,5,D,Obstructed Labour.,Forceps delivery.,Menopause.,Nulliparity.,Genetic factors.,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: Which is not a risk factor for the development of prolapse?



 


###Options:
A.  Obstructed Labour.
B.  Forceps delivery.
C.  Menopause.
D.  Nulliparity.
E.  Genetic factors.

###Answer:","Answer: D

Rationale: Prolapse, such as pelvic organ prolapse, is often associated with factors that weaken the pelvic support structures. Obstructed labor (A) and forceps delivery (B) are types of traumatic birth events that can damage pelvic floor support, contributing to prolapse risk. Menopause (C) can lead to decreased estrogen levels, weakening pelvic tissues. Genetic factors (E) can also predispose individuals to weaker connective tissue, increasing the risk of prolapse. Nulliparity (D), which means never having given birth, is generally not considered a risk factor for prolapse; in fact, having multiple vaginal deliveries (as opposed to never giving birth) is a more recognized risk factor for prolapse.",A,False
56d53a041d978ddb639ef2d88ed0ae8096a6c2c36349357280fa584fadbce6b7,"The following are recognized causes of endocrine hypertension except 

",no rationale,4,C,Hypothyroidism,Acromegaly,Insulin resistant,Hyperthyroidism,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: The following are recognized causes of endocrine hypertension except 


###Options:
A.  Hypothyroidism
B.  Acromegaly
C.  Insulin resistant
D.  Hyperthyroidism

###Answer:","A. Hypothyroidism

Rationale:
Endocrine hypertension refers to high blood pressure resulting from endocrine system disorders. Hypothyroidism does not typically cause hypertension; in fact, it can sometimes lead to low blood pressure due to decreased metabolism and cardiac output. 

Conversely, acromegaly (B) can cause hypertension due to excess growth hormone and its effects on tissues and cardiovascular system. Insulin resistance (C) is often associated with metabolic syndrome, which can include hypertension as a component. Hyperthyroidism (D) can lead to increased blood pressure due to its stimulatory effects on metabolism and heart rate.",A,False
ec8a243d25d7fb276f5facd3425ceff5cdbbd0135f9ea801f7a9fbcfab0e594a,"The immediate/first biochemical response to hypoglycaemia in DM 
	
",no rationale,4,A,Decreased insulin secretion,Increase epinephrine secretion,Increase Growth hormone secretion,Increase glucagon,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: The immediate/first biochemical response to hypoglycaemia in DM 
	

###Options:
A.  Decreased insulin secretion
B.  Increase epinephrine secretion
C.  Increase Growth hormone secretion
D.  Increase glucagon

###Answer:","D

Rationale: The immediate biochemical response to hypoglycemia (low blood sugar) is to increase glucagon secretion. Glucagon is a hormone produced by the alpha cells of the pancreas and its primary role is to raise blood glucose levels by promoting gluconeogenesis and glycogenolysis in the liver. While other hormones like epinephrine and growth hormone can also play roles in the response to hypoglycemia, the most immediate and direct biochemical response is through the increase of glucagon. Decreased insulin secretion also occurs in response to hypoglycemia but is not an ""increase"" in secretion like the question asks for. Therefore, among the options, increasing glucagon is the most pertinent immediate response.",D,False
d4bc8de7de77d6100b04677e4c82a9770548e1417524d6a8e0be805d64d2580d,"Cardinal finding/presentation in Neuroglycopenic in DM include
",no rationale,4,C,Palpitations,Tremors,Confusion,Sweating,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: Cardinal finding/presentation in Neuroglycopenic in DM include

###Options:
A.  Palpitations
B.  Tremors
C.  Confusion
D.  Sweating

###Answer:","C. Confusion

Rationale: Neuroglycopenia refers to a deficiency of glucose in the brain, which can occur in people with diabetes due to hypoglycemia (low blood sugar levels). The brain relies heavily on glucose for energy, and when glucose levels drop significantly, it can lead to symptoms affecting mental function. Confusion is a cardinal sign of neuroglycopenia because it directly impacts cognitive processes. In contrast, symptoms like palpitations, tremors, and sweating are more related to the body's adrenergic (sympathoadrenal) response to low blood sugar levels rather than the direct effect on the brain.",C,True
9bb3547cea80f117a694035a58b07897c0bcc075a2b710ddf1a51444f0026d13,"33.	DM neuropathic feet in is characterized by 
	",no rationale,4,B,Atrophic/hairless,Warm and dry skin,Claudication/Rest pains,Often tender and painful,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: 33.	DM neuropathic feet in is characterized by 
	
###Options:
A.  Atrophic/hairless
B.  Warm and dry skin
C.  Claudication/Rest pains
D.  Often tender and painful

###Answer:","A. Atrophic/hairless

Rationale: Diabetic neuropathy involves nerve damage due to high blood sugar levels over time and can impact the feet. A common sign is atrophic or hairless skin on the legs and feet, as the small nerve fibers become damaged, affecting circulation and leading to skin changes. Other symptoms may include numbness or decreased ability to feel pain, which contrasts with being painful or tender.",A,False
de1e462d87c20b116ce8d23f8a2914a2de8f46663169396575c29ea0ca25072e,"SIADH diagnosis criteria is one of the following 

",no rationale,4,A,Hyponatremia/ hypotonic plasma with serum osmolality < 270mOsm/kg,Inappropriate urine osmolality < 100mOsm/kg,Abnormal thyroid function,Abnormal renal function,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: SIADH diagnosis criteria is one of the following 


###Options:
A.  Hyponatremia/ hypotonic plasma with serum osmolality < 270mOsm/kg
B.  Inappropriate urine osmolality < 100mOsm/kg
C.  Abnormal thyroid function
D.  Abnormal renal function

###Answer:","A. Hyponatremia/ hypotonic plasma with serum osmolality < 270mOsm/kg

 Rationale:
SIADH (Syndrome of Inappropriate Antidiuretic Hormone) is characterized by excessive release of antidiuretic hormone (ADH), leading to water retention, dilutional hyponatremia, and decreased plasma osmolality. One of the diagnostic criteria includes low serum osmolality (<270 mOsm/kg) with hyponatremia, as this indicates that the plasma is overly diluted, which is consistent with SIADH. Conversely, SIADH typically presents with inappropriately high urine osmolality (>100 mOsm/kg), rather than low, which rules out option B. Options C and D are not diagnostic criteria for SIADH; they are usually evaluated to exclude other causes of hyponatremia.",A,True
9e211b13074bf947a1eb7f215bac77af3ee07e210179664977ce76b4e9c1b32e,"The following drug is NOT likely to precipitates pheochromocytoma crisis
A.	
B.	
C.
D.	",no rationale,4,A,Alpha blockers,Unopposed Beta-blocker,Opiates,IV contrast agents,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: The following drug is NOT likely to precipitates pheochromocytoma crisis
A.	
B.	
C.
D.	
###Options:
A.  Alpha blockers
B.  Unopposed Beta-blocker
C.  Opiates
D.  IV contrast agents

###Answer:","B. Unopposed Beta-blocker

Rationale:
Pheochromocytoma is a catecholamine-secreting tumor that can cause hypertensive crises. When managing pheochromocytoma, introducing unopposed beta-blockers can precipitate a crisis because they block vasodilatory beta-receptors, potentially leaving alpha-receptors unopposed, leading to increased vasoconstriction and heightened blood pressure. Conversely, alpha blockers are used in treatment to counteract this effect. Opiates and IV contrast agents might not directly precipitate a crisis, although care should be taken with contrast agents due to the stress response. Hence, unopposed beta-blockers are the most likely to precipitate a crisis.",B,False
5481ae9d89dfe623f07df3f115685d1f6bc509646ff0b71e3cfa85fad98cee00,"Paraganglioma occurs commonly in
A.	
B.	
C.
D.

",no rationale,4,B,Chest (thoracic region),Head and Neck region,Abdomen,Pelvis,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: Paraganglioma occurs commonly in
A.	
B.	
C.
D.


###Options:
A.  Chest (thoracic region)
B.  Head and Neck region
C.  Abdomen
D.  Pelvis

###Answer:","B. Head and Neck region

Rationale: 
Paragangliomas are rare neuroendocrine tumors that can form in various parts of the body. They are most commonly found in the head and neck region, particularly at sites where the paraganglia are more prevalent, such as near the carotid arteries, along the vagus nerve, and in regions with a dense network of blood vessels and nerves.",B,True
7eb769c5ba73b17f002c154ec5682b5aaac8988f02af64950770f42e0170db70,"Pheochromocytomas is NOT a feature of the following syndrome
",no rationale,4,A,MEN 1a,MEN 11a,MEN 11b,Neurofibromatosis Type 1,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: Pheochromocytomas is NOT a feature of the following syndrome

###Options:
A.  MEN 1a
B.  MEN 11a
C.  MEN 11b
D.  Neurofibromatosis Type 1

###Answer:","A. MEN 1a

**Rationale:** Pheochromocytomas are rare tumors of adrenal gland tissue that can result in the excessive production of catecholamines. They are primarily associated with certain genetic syndromes such as Multiple Endocrine Neoplasia (MEN) types 2A (MEN 11a) and 2B (MEN 11b), as well as Neurofibromatosis Type 1. MEN type 1 (MEN 1a), also known as Wermer's syndrome, typically includes tumors of parathyroid glands, anterior pituitary, and pancreatic endocrine tumors, but it does not commonly feature pheochromocytomas. Hence, option A is the correct answer, as pheochromocytomas are not a feature of MEN 1a.",A,True
008457477dddecfebaa1c1d6c782e59b4bd6265c2ba98700fa668ad569a4ecdb,"Feature of Liddle’s syndrome including the following
",no rationale,4,A,Hypertension responds to amiloride,Hyperkalaemia,Hypercalciuria,Elevated renin and aldosterone,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: Feature of Liddle’s syndrome including the following

###Options:
A.  Hypertension responds to amiloride
B.  Hyperkalaemia
C.  Hypercalciuria
D.  Elevated renin and aldosterone

###Answer:","A. Hypertension responds to amiloride

Rationale:
Liddle's syndrome is a rare genetic disorder that affects the kidneys' ability to regulate salt, leading to hypertension. It is characterized by low levels of renin and aldosterone due to increased reabsorption of sodium. Amiloride, a potassium-sparing diuretic that inhibits sodium channels in the kidney, is effective in treating hypertension in Liddle's syndrome because it directly blocks the sodium channels that are overactive in this condition. The other options are not features of Liddle's syndrome: B) Hyperkalaemia is typically not present; patients often have hypokalemia. C) Hypercalciuria is not related to the sodium channel issue in Liddle's syndrome. D) Patients have low, not elevated, renin and aldosterone levels.",A,True
db1213c4910c756eb9519583af94001ec2235ff761bb09c2d313ec904f6158fd,"Gitelman’s syndrome is characterised by 
",no rationale,4,A,Loss of function due mutations in the SCL12A3,Hypertension,Hypercalciuria,Hyperkalaemic Acidosis,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: Gitelman’s syndrome is characterised by 

###Options:
A.  Loss of function due mutations in the SCL12A3
B.  Hypertension
C.  Hypercalciuria
D.  Hyperkalaemic Acidosis

###Answer:","A. Loss of function due mutations in the SCL12A3

 Rationale:
Gitelman's syndrome is a rare inherited disorder affecting the kidneys. It is characterized by a set of electrolyte imbalances due to a defect in the thiazide-sensitive sodium-chloride cotransporter (encoded by the SLC12A3 gene) in the distal convoluted tubules of the kidneys. These mutations lead to a loss of function in the transporter, which results in hypokalemia (low potassium), hypomagnesemia (low magnesium), metabolic alkalosis, and hypocalciuria (low calcium in urine), rather than hypercalciuria. It is typically associated with normal or low blood pressure, rather than hypertension, and does not lead to hyperkalaemic acidosis.",A,True
308212258aec90611ff43a45509750488486140562fe2498d631190b28f88e21,"Bartter’ syndrome is characterised by 
",no rationale,4,B,Hypertension,Hypokalaemia metabolic alkalosis,Intravascular volume overload,Hypercalcaemia,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: Bartter’ syndrome is characterised by 

###Options:
A.  Hypertension
B.  Hypokalaemia metabolic alkalosis
C.  Intravascular volume overload
D.  Hypercalcaemia

###Answer:","B. Hypokalaemia metabolic alkalosis

**Rationale:** Bartter's syndrome is a group of rare inherited disorders characterized by defective reabsorption of sodium, potassium, and chloride in the thick ascending limb of the loop of Henle in the kidneys. This results in imbalances such as hypokalemia (low potassium levels) and metabolic alkalosis (increased blood pH). The syndrome does not typically involve hypertension, intravascular volume overload, or hypercalcemia. Instead, patients often experience low blood pressure due to salt and water loss.",B,True
69c93118e5b7ff5152b035f7ecedd7df842b8316d3f3a8ce4395b4461e7e304b,"The most common cause of Primary Aldosteronism in adults 
",no rationale,4,A,Bilateral adrenal hyperplasia,Adrenal carcinoma,Conn’s adenoma,Glucorticord suppressible hyperaldosterone,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: The most common cause of Primary Aldosteronism in adults 

###Options:
A.  Bilateral adrenal hyperplasia
B.  Adrenal carcinoma
C.  Conn’s adenoma
D.  Glucorticord suppressible hyperaldosterone

###Answer:","A. Bilateral adrenal hyperplasia

 Rationale:
Primary Aldosteronism, also known as Conn's syndrome, is characterized by excess production of aldosterone, leading to hypertension and hypokalemia. In adults, the most common cause of Primary Aldosteronism is bilateral adrenal hyperplasia, where there is an enlargement and overactivity of both adrenal glands. Although Conn’s adenoma (a benign tumor of the adrenal gland) is also a common cause, bilateral adrenal hyperplasia is more prevalent in adults. Adrenal carcinoma and glucocorticoid suppressible hyperaldosteronism are less common causes.",A,True
ad440ec3323ec601776babb7eb86a4bf4ddaf48d7ceaddf774fe0af3898eaca5,"Features of Autoimmune Polyglandular Syndrome include the following
",no rationale,4,B,Secondary hypogonadism,Primary hypothyroidism,Type 2 DM,Cushing’ syndrome,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: Features of Autoimmune Polyglandular Syndrome include the following

###Options:
A.  Secondary hypogonadism
B.  Primary hypothyroidism
C.  Type 2 DM
D.  Cushing’ syndrome

###Answer:","B

Rationale: Autoimmune Polyglandular Syndrome (APS) involves a set of clinical conditions characterized by the immune system attacking multiple endocrine glands. Primary hypothyroidism, specifically Hashimoto's thyroiditis, is a common feature of APS. Secondary hypogonadism is not typically associated with APS, and Type 2 Diabetes Mellitus (DM) and Cushing's syndrome are not classic components of this syndrome.",B,True
e78517033acffe4cda955a427f36a2be85a3c898d22aa7bc02f0309fffc178f7,"
The following is statement about Addison disease is false
",no rationale,4,C,Associated with vitiligo,Associated with Primary hypothyroidism,Associated with Primary hyperthyroidism,Associated with Type 1 DM,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: 
The following is statement about Addison disease is false

###Options:
A.  Associated with vitiligo
B.  Associated with Primary hypothyroidism
C.  Associated with Primary hyperthyroidism
D.  Associated with Type 1 DM

###Answer:","C

Rationale:
Addison's disease is associated with autoimmune conditions and has a higher prevalence in individuals with certain other autoimmune diseases. 

- Option A: Vitiligo is an autoimmune condition and can be associated with Addison's disease, so this is a true statement.
- Option B: Primary hypothyroidism, often due to autoimmune thyroiditis (such as Hashimoto's), can be linked with Addison's disease because both are autoimmune-related. So, this statement is true.
- Option C: Primary hyperthyroidism, such as Graves' disease, is generally not associated with Addison's disease. When hyperthyroidism is mentioned without specifying an autoimmune cause, it's less likely to be linked with Addison's, making this statement false.
- Option D: Type 1 diabetes mellitus (DM) is an autoimmune condition and can be associated with Addison's disease. Therefore, this statement is true. 

Therefore, option C is the false statement regarding Addison's disease.",C,True
cfe9ac13e48033945e6ef0327e31745c0fe38799899268bb995195828c0753b5,"The following statement is NOT a Laboratory finding in Addison disease
",no rationale,4,B,Hyperkalaemia,Hypokalaemia,Anaemia,Hyponatraemia,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: The following statement is NOT a Laboratory finding in Addison disease

###Options:
A.  Hyperkalaemia
B.  Hypokalaemia
C.  Anaemia
D.  Hyponatraemia

###Answer:","B. Hypokalaemia

**Rationale:** Addison's disease, also known as primary adrenal insufficiency, is characterized by the inadequate production of hormones, specifically cortisol and aldosterone, by the adrenal glands. One of the hallmark laboratory findings in Addison's disease is hyperkalaemia (elevated potassium levels) due to a lack of aldosterone, which normally helps the kidneys excrete potassium. Thus, hypokalaemia (low potassium levels) is not typically associated with Addison’s disease. Other common findings include hyponatraemia (low sodium levels) due to decreased aldosterone causing sodium loss, and anaemia, which can occur due to chronic illness.",B,True
b06362c64ab8ba8fd4fe60ff96affe3272eb7240664675519a1c215c7ea15a2c,"A 3-year old presents with recurrent afebrile generalised seizures which started at the age of six months. Which of the following is not important in the evaluation of the child?



",no rationale,4,D,Family history of seizures,History of perinatal asphyxia,Presence of microcephaly,Elevated systolic blood pressure,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: A 3-year old presents with recurrent afebrile generalised seizures which started at the age of six months. Which of the following is not important in the evaluation of the child?




###Options:
A.  Family history of seizures
B.  History of perinatal asphyxia
C.  Presence of microcephaly
D.  Elevated systolic blood pressure

###Answer:","D

 Rationale:
In evaluating a 3-year-old child with recurrent afebrile generalized seizures, it is important to consider factors that could contribute to or provide context for the seizures. 

- **A. Family history of seizures**: This is important as epilepsy and seizure disorders can have a genetic component.
  
- **B. History of perinatal asphyxia**: Important since complications at birth, such as lack of oxygen, can lead to neurological issues that might present as seizures.

- **C. Presence of microcephaly**: Important to check since it could indicate underlying neurological developmental issues associated with seizures.

- **D. Elevated systolic blood pressure**: This is not typically associated with seizure evaluation in young children. While other cardiovascular considerations might be relevant in different contexts, hypertension is not a primary concern in this evaluation scenario.",D,True
b07acf6c8ac25b4279821524e9eeb0509830fc6713ab84bf91a6f081f7fbaf99,"A 26-hour old newborn presents with haematocrit of 22%. The heart rate is 140/minute and respiratory rate is 56/minute with normal capillary refill. Which of the following management steps is most critical?




",no rationale,4,D,Top up transfusion with whole blood at 15ml/kg,Normal saline Infusion at 30ml/kg over 1 hour.,Dobutamine Infusion at 0.01ug/kg/minute,Single volume exchange blood transfusion at 80ml/kg,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: Which of the following conditions is characterized by chronic inflammation of the joints?
A) Osteoarthritis  
B) Rheumatoid arthritis  
C) Gout  
D) Lupus  
E) Fibromyalgia  
###Answer: B

Question: What is the primary function of the kidneys?  
A) Producing digestive enzymes  
B) Filtering waste from the blood  
C) Regulating blood sugar levels  
D) Producing red blood cells  
###Answer: B

Question: Can viral infections be treated with antibiotics?  
A) Yes  
B) No  
###Answer: B



###Question: A 26-hour old newborn presents with haematocrit of 22%. The heart rate is 140/minute and respiratory rate is 56/minute with normal capillary refill. Which of the following management steps is most critical?





###Options:
A.  Top up transfusion with whole blood at 15ml/kg
B.  Normal saline Infusion at 30ml/kg over 1 hour.
C.  Dobutamine Infusion at 0.01ug/kg/minute
D.  Single volume exchange blood transfusion at 80ml/kg

###Answer:","Answer: D

Rationale:
The newborn in this scenario has a hematocrit of 22%, which indicates severe anemia. In newborns, a hematocrit level below 40% is considered low, and levels around 22% demand prompt intervention due to the potential risk of hypoxia and other complications. The heart rate and respiratory rate, though elevated, are not critically abnormal for a newborn, and the normal capillary refill suggests that the circulatory status is not immediately compromised by shock. However, anemia at this level requires urgent treatment.

Option A, a top-up transfusion with whole blood, may not provide sufficient correction of the severe anemia quickly enough, while Option B, normal saline infusion, is primarily for hypovolemia rather than anemia correction. Option C, dobutamine infusion, is used for cardiac support but does not address the underlying anemia.

Option D, a single volume exchange blood transfusion at 80 ml/kg, is the most critical management step. This approach quickly increases the red blood cell count and improves oxygen-carrying capacity, addressing the severe anemia effectively in a newborn.",A,False
